|6.6.6
project/EH70/EH70_1.tab                                                                             
           1
P(bar)  
   6.9506480690741720E-310
   6.9506480690741720E-310
  1027803201
          15
P(bar)         T(K)           rho,kg/m3      O,vo%          Wad,vo%        Ring,vo%       Pv,vo%         Wus,vo%        Cpx,vo%        Opx,vo%        Aki,vo%        Gt_maj,vo%     v0,km/s        vp,km/s        vs,km/s       
  89280.0        1804.78        3554.87                 NaN            NaN            NaN            NaN            NaN   33.1728        50.0076                 NaN   10.2911        6.31351        8.06302        4.34326     
  89400.0        1804.90        3555.25                 NaN            NaN            NaN            NaN            NaN   33.1593        49.9859                 NaN   10.3261        6.31511        8.06456        4.34366     
  89520.0        1805.02        3555.64                 NaN            NaN            NaN            NaN            NaN   33.1459        49.9641                 NaN   10.3612        6.31669        8.06609        4.34407     
  89640.0        1805.14        3556.01                 NaN            NaN            NaN            NaN            NaN   33.1388        49.9472                 NaN   10.3850        6.31817        8.06751        4.34443     
  89760.0        1805.26        3556.33                 NaN            NaN            NaN            NaN            NaN   33.1406        49.9371                 NaN   10.3933        6.31950        8.06878        4.34474     
  89880.0        1805.38        3556.66                 NaN            NaN            NaN            NaN            NaN   33.1424        49.9270                 NaN   10.4016        6.32084        8.07005        4.34505     
  90000.0        1805.50        3556.99                 NaN            NaN            NaN            NaN            NaN   33.1442        49.9169                 NaN   10.4098        6.32218        8.07131        4.34536     
  90120.0        1805.62        3557.32                 NaN            NaN            NaN            NaN            NaN   33.1460        49.9067                 NaN   10.4181        6.32351        8.07258        4.34566     
  90240.0        1805.74        3557.64                 NaN            NaN            NaN            NaN            NaN   33.1478        49.8966                 NaN   10.4264        6.32484        8.07384        4.34597     
  90360.0        1805.86        3557.97                 NaN            NaN            NaN            NaN            NaN   33.1496        49.8865                 NaN   10.4346        6.32618        8.07511        4.34628     
  90480.0        1805.98        3558.30                 NaN            NaN            NaN            NaN            NaN   33.1514        49.8764                 NaN   10.4429        6.32751        8.07637        4.34658     
  90600.0        1806.10        3558.62                 NaN            NaN            NaN            NaN            NaN   33.1532        49.8662                 NaN   10.4512        6.32884        8.07763        4.34689     
  90720.0        1806.22        3558.95                 NaN            NaN            NaN            NaN            NaN   33.1550        49.8561                 NaN   10.4595        6.33017        8.07889        4.34720     
  90840.0        1806.34        3559.28                 NaN            NaN            NaN            NaN            NaN   33.1568        49.8460                 NaN   10.4677        6.33150        8.08015        4.34750     
  90960.0        1806.46        3559.60                 NaN            NaN            NaN            NaN            NaN   33.1586        49.8358                 NaN   10.4760        6.33282        8.08141        4.34781     
  91080.0        1806.58        3559.93                 NaN            NaN            NaN            NaN            NaN   33.1604        49.8257                 NaN   10.4843        6.33415        8.08267        4.34812     
  91200.0        1806.70        3560.25                 NaN            NaN            NaN            NaN            NaN   33.1622        49.8156                 NaN   10.4926        6.33548        8.08393        4.34842     
  91320.0        1806.82        3560.58                 NaN            NaN            NaN            NaN            NaN   33.1640        49.8055                 NaN   10.5008        6.33680        8.08519        4.34873     
  91440.0        1806.94        3560.90                 NaN            NaN            NaN            NaN            NaN   33.1658        49.7953                 NaN   10.5091        6.33813        8.08645        4.34903     
  91560.0        1807.06        3561.23                 NaN            NaN            NaN            NaN            NaN   33.1676        49.7852                 NaN   10.5174        6.33945        8.08771        4.34934     
  91680.0        1807.18        3561.56                 NaN            NaN            NaN            NaN            NaN   33.1694        49.7751                 NaN   10.5257        6.34078        8.08896        4.34964     
  91800.0        1807.30        3561.88                 NaN            NaN            NaN            NaN            NaN   33.1712        49.7650                 NaN   10.5339        6.34210        8.09022        4.34995     
  91920.0        1807.42        3562.21                 NaN            NaN            NaN            NaN            NaN   33.1730        49.7549                 NaN   10.5422        6.34342        8.09147        4.35025     
  92040.0        1807.54        3562.53                 NaN            NaN            NaN            NaN            NaN   33.1748        49.7447                 NaN   10.5505        6.34474        8.09273        4.35056     
  92160.0        1807.66        3562.86                 NaN            NaN            NaN            NaN            NaN   33.1766        49.7346                 NaN   10.5588        6.34606        8.09398        4.35086     
  92280.0        1807.78        3563.18                 NaN            NaN            NaN            NaN            NaN   33.1784        49.7245                 NaN   10.5670        6.34738        8.09523        4.35117     
  92400.0        1807.90        3563.50                 NaN            NaN            NaN            NaN            NaN   33.1802        49.7144                 NaN   10.5753        6.34870        8.09649        4.35147     
  92520.0        1808.02        3563.83                 NaN            NaN            NaN            NaN            NaN   33.1820        49.7042                 NaN   10.5836        6.35002        8.09774        4.35178     
  92640.0        1808.14        3564.15                 NaN            NaN            NaN            NaN            NaN   33.1838        49.6941                 NaN   10.5919        6.35134        8.09899        4.35208     
  92760.0        1808.26        3565.26                 NaN            NaN            NaN            NaN            NaN   32.9393        49.5842                 NaN   10.9448        6.35568        8.10344        4.35354     
  92880.0        1808.38        3565.60                 NaN            NaN            NaN            NaN            NaN   32.9389        49.5731                 NaN   10.9562        6.35702        8.10472        4.35386     
  93000.0        1808.50        3565.93                 NaN            NaN            NaN            NaN            NaN   32.9385        49.5621                 NaN   10.9676        6.35836        8.10600        4.35417     
  93120.0        1808.62        3566.26                 NaN            NaN            NaN            NaN            NaN   32.9381        49.5511                 NaN   10.9789        6.35970        8.10727        4.35449     
  93240.0        1808.74        3566.59                 NaN            NaN            NaN            NaN            NaN   32.9377        49.5401                 NaN   10.9903        6.36104        8.10855        4.35480     
  93360.0        1808.86        3566.92                 NaN            NaN            NaN            NaN            NaN   32.9372        49.5291                 NaN   11.0017        6.36238        8.10982        4.35511     
  93480.0        1808.98        3567.25                 NaN            NaN            NaN            NaN            NaN   32.9368        49.5180                 NaN   11.0131        6.36371        8.11110        4.35543     
  93600.0        1809.10        3567.58                 NaN            NaN            NaN            NaN            NaN   32.9364        49.5070                 NaN   11.0245        6.36505        8.11237        4.35574     
  93720.0        1809.22        3567.91                 NaN            NaN            NaN            NaN            NaN   32.9360        49.4960                 NaN   11.0358        6.36639        8.11364        4.35606     
  93840.0        1809.34        3568.24                 NaN            NaN            NaN            NaN            NaN   32.9356        49.4850                 NaN   11.0472        6.36772        8.11491        4.35637     
  93960.0        1809.46        3568.57                 NaN            NaN            NaN            NaN            NaN   32.9351        49.4740                 NaN   11.0586        6.36906        8.11618        4.35668     
  94080.0        1809.58        3568.90                 NaN            NaN            NaN            NaN            NaN   32.9347        49.4629                 NaN   11.0700        6.37039        8.11745        4.35699     
  94200.0        1809.70        3569.23                 NaN            NaN            NaN            NaN            NaN   32.9314        49.4535                 NaN   11.0827        6.37173        8.11873        4.35731     
  94320.0        1809.82        3569.57                 NaN            NaN            NaN            NaN            NaN   32.9233        49.4467                 NaN   11.0975        6.37308        8.12002        4.35762     
  94440.0        1809.94        3569.90                 NaN            NaN            NaN            NaN            NaN   32.9152        49.4398                 NaN   11.1124        6.37444        8.12130        4.35793     
  94560.0        1810.06        3570.24                 NaN            NaN            NaN            NaN            NaN   32.9071        49.4330                 NaN   11.1272        6.37579        8.12259        4.35825     
  94680.0        1810.18        3570.58                 NaN            NaN            NaN            NaN            NaN   32.8991        49.4261                 NaN   11.1421        6.37714        8.12387        4.35856     
  94800.0        1810.30        3570.92                 NaN            NaN            NaN            NaN            NaN   32.8910        49.4193                 NaN   11.1569        6.37849        8.12515        4.35887     
  94920.0        1810.42        3571.26                 NaN            NaN            NaN            NaN            NaN   32.8829        49.4124                 NaN   11.1718        6.37984        8.12643        4.35918     
  95040.0        1810.54        3571.59                 NaN            NaN            NaN            NaN            NaN   32.8748        49.4055                 NaN   11.1867        6.38119        8.12772        4.35949     
  95160.0        1810.66        3571.93                 NaN            NaN            NaN            NaN            NaN   32.8668        49.3987                 NaN   11.2015        6.38253        8.12900        4.35980     
  95280.0        1810.78        3572.27                 NaN            NaN            NaN            NaN            NaN   32.8587        49.3918                 NaN   11.2164        6.38388        8.13028        4.36012     
  95400.0        1810.90        3572.60                 NaN            NaN            NaN            NaN            NaN   32.8506        49.3850                 NaN   11.2312        6.38523        8.13156        4.36043     
  95520.0        1811.02        3572.94                 NaN            NaN            NaN            NaN            NaN   32.8425        49.3781                 NaN   11.2461        6.38657        8.13284        4.36074     
  95640.0        1811.14        3573.28                 NaN            NaN            NaN            NaN            NaN   32.8345        49.3713                 NaN   11.2609        6.38792        8.13412        4.36105     
  95760.0        1811.26        3573.61                 NaN            NaN            NaN            NaN            NaN   32.8264        49.3644                 NaN   11.2758        6.38926        8.13539        4.36136     
  95880.0        1811.38        3573.95                 NaN            NaN            NaN            NaN            NaN   32.8183        49.3576                 NaN   11.2907        6.39060        8.13667        4.36167     
  96000.0        1811.50        3574.29                 NaN            NaN            NaN            NaN            NaN   32.8102        49.3507                 NaN   11.3055        6.39195        8.13795        4.36198     
  96120.0        1811.62        3574.62                 NaN            NaN            NaN            NaN            NaN   32.8021        49.3439                 NaN   11.3204        6.39329        8.13922        4.36229     
  96240.0        1811.74        3574.96                 NaN            NaN            NaN            NaN            NaN   32.7941        49.3370                 NaN   11.3352        6.39463        8.14050        4.36260     
  96360.0        1811.86        3575.29                 NaN            NaN            NaN            NaN            NaN   32.7860        49.3302                 NaN   11.3501        6.39597        8.14177        4.36292     
  96480.0        1811.98        3575.63                 NaN            NaN            NaN            NaN            NaN   32.7779        49.3233                 NaN   11.3650        6.39731        8.14305        4.36323     
  96600.0        1812.10        3575.97                 NaN            NaN            NaN            NaN            NaN   32.7698        49.3165                 NaN   11.3798        6.39865        8.14432        4.36354     
  96720.0        1812.22        3576.30                 NaN            NaN            NaN            NaN            NaN   32.7617        49.3096                 NaN   11.3947        6.39999        8.14559        4.36385     
  96840.0        1812.34        3576.64                 NaN            NaN            NaN            NaN            NaN   32.7536        49.3028                 NaN   11.4095        6.40132        8.14687        4.36416     
  96960.0        1812.46        3576.98                 NaN            NaN            NaN            NaN            NaN   32.8717        49.1608                 NaN   11.4333        6.40278        8.14846        4.36479     
  97080.0        1812.58        3577.32                 NaN            NaN            NaN            NaN            NaN   32.8644        49.1531                 NaN   11.4482        6.40411        8.14973        4.36510     
  97200.0        1812.70        3577.65                 NaN            NaN            NaN            NaN            NaN   32.8572        49.1453                 NaN   11.4632        6.40545        8.15101        4.36542     
  97320.0        1812.82        3577.99                 NaN            NaN            NaN            NaN            NaN   32.8500        49.1375                 NaN   11.4781        6.40678        8.15228        4.36573     
  97440.0        1812.94        3578.32                 NaN            NaN            NaN            NaN            NaN   32.8428        49.1298                 NaN   11.4930        6.40811        8.15355        4.36604     
  97560.0        1813.06        3578.66                 NaN            NaN            NaN            NaN            NaN   32.8355        49.1220                 NaN   11.5080        6.40945        8.15482        4.36635     
  97680.0        1813.18        3578.99                 NaN            NaN            NaN            NaN            NaN   32.8283        49.1142                 NaN   11.5229        6.41078        8.15609        4.36666     
  97800.0        1813.30        3579.33                 NaN            NaN            NaN            NaN            NaN   32.8211        49.1064                 NaN   11.5378        6.41211        8.15736        4.36697     
  97920.0        1813.42        3579.66                 NaN            NaN            NaN            NaN            NaN   32.8139        49.0987                 NaN   11.5527        6.41344        8.15862        4.36728     
  98040.0        1813.54        3579.99                 NaN            NaN            NaN            NaN            NaN   32.8066        49.0909                 NaN   11.5677        6.41477        8.15989        4.36760     
  98160.0        1813.66        3580.33                 NaN            NaN            NaN            NaN            NaN   32.7994        49.0831                 NaN   11.5826        6.41610        8.16116        4.36791     
  98280.0        1813.78        3580.66                 NaN            NaN            NaN            NaN            NaN   32.7922        49.0753                 NaN   11.5975        6.41743        8.16242        4.36822     
  98400.0        1813.90        3581.00                 NaN            NaN            NaN            NaN            NaN   32.7850        49.0676                 NaN   11.6125        6.41876        8.16369        4.36853     
  98520.0        1814.02        3581.33                 NaN            NaN            NaN            NaN            NaN   32.7777        49.0598                 NaN   11.6274        6.42009        8.16496        4.36884     
  98640.0        1814.14        3581.66                 NaN            NaN            NaN            NaN            NaN   32.7705        49.0520                 NaN   11.6423        6.42141        8.16622        4.36915     
  98760.0        1814.26        3582.00                 NaN            NaN            NaN            NaN            NaN   32.7644        49.0417                 NaN   11.6587        6.42275        8.16750        4.36947     
  98880.0        1814.38        3582.34                 NaN            NaN            NaN            NaN            NaN   32.7603        49.0266                 NaN   11.6778        6.42410        8.16881        4.36981     
  99000.0        1814.50        3582.69                 NaN            NaN            NaN            NaN            NaN   32.7562        49.0115                 NaN   11.6968        6.42546        8.17011        4.37015     
  99120.0        1814.62        3583.05                 NaN            NaN            NaN            NaN            NaN   32.7520        48.9913                 NaN   11.7212        6.42684        8.17147        4.37052     
  99240.0        1814.74        3583.39                 NaN            NaN            NaN            NaN            NaN   32.7479        48.9746                 NaN   11.7419        6.42820        8.17279        4.37087     
  99360.0        1814.86        3583.74                 NaN            NaN            NaN            NaN            NaN   32.7438        48.9580                 NaN   11.7625        6.42957        8.17411        4.37122     
  99480.0        1814.98        3584.09                 NaN            NaN            NaN            NaN            NaN   32.7396        48.9414                 NaN   11.7832        6.43093        8.17543        4.37157     
  99600.0        1815.10        3584.44                 NaN            NaN            NaN            NaN            NaN   32.7355        48.9247                 NaN   11.8038        6.43229        8.17675        4.37192     
  99720.0        1815.22        3584.78                 NaN            NaN            NaN            NaN            NaN   32.7314        48.9081                 NaN   11.8245        6.43364        8.17807        4.37227     
  99840.0        1815.34        3585.13                 NaN            NaN            NaN            NaN            NaN   32.7273        48.8915                 NaN   11.8451        6.43500        8.17939        4.37262     
  99960.0        1815.46        3585.48                 NaN            NaN            NaN            NaN            NaN   32.7232        48.8748                 NaN   11.8658        6.43636        8.18070        4.37297     
  100080.        1815.58        3585.83                 NaN            NaN            NaN            NaN            NaN   32.7190        48.8582                 NaN   11.8864        6.43772        8.18202        4.37332     
  100200.        1815.70        3586.17                 NaN            NaN            NaN            NaN            NaN   32.7149        48.8416                 NaN   11.9071        6.43907        8.18333        4.37367     
  100320.        1815.82        3586.52                 NaN            NaN            NaN            NaN            NaN   32.7108        48.8249                 NaN   11.9278        6.44043        8.18465        4.37402     
  100440.        1815.94        3586.87                 NaN            NaN            NaN            NaN            NaN   32.7067        48.8083                 NaN   11.9484        6.44178        8.18596        4.37437     
  100560.        1816.06        3587.21                 NaN            NaN            NaN            NaN            NaN   32.7025        48.7917                 NaN   11.9691        6.44313        8.18728        4.37472     
  100680.        1816.18        3587.56                 NaN            NaN            NaN            NaN            NaN   32.6984        48.7750                 NaN   11.9897        6.44448        8.18859        4.37507     
  100800.        1816.30        3587.91                 NaN            NaN            NaN            NaN            NaN   32.6943        48.7584                 NaN   12.0104        6.44584        8.18990        4.37542     
  100920.        1816.42        3588.25                 NaN            NaN            NaN            NaN            NaN   32.6902        48.7418                 NaN   12.0311        6.44719        8.19121        4.37576     
  101040.        1816.54        3588.59                 NaN            NaN            NaN            NaN            NaN   32.6455        48.7716                 NaN   12.0459        6.44855        8.19236        4.37587     
  101160.        1816.66        3588.94                 NaN            NaN            NaN            NaN            NaN   32.6411        48.7552                 NaN   12.0665        6.44989        8.19367        4.37622     
  101280.        1816.78        3589.29                 NaN            NaN            NaN            NaN            NaN   32.6368        48.7388                 NaN   12.0872        6.45124        8.19498        4.37656     
  101400.        1816.90        3589.64                 NaN            NaN            NaN            NaN            NaN   32.6749        48.6742                 NaN   12.1135        6.45260        8.19643        4.37711     
  101520.        1817.02        3589.98                 NaN            NaN            NaN            NaN            NaN   32.6712        48.6572                 NaN   12.1341        6.45395        8.19774        4.37744     
  101640.        1817.14        3590.33                 NaN            NaN            NaN            NaN            NaN   32.6674        48.6403                 NaN   12.1547        6.45531        8.19904        4.37778     
  101760.        1817.26        3590.67                 NaN            NaN            NaN            NaN            NaN   32.6637        48.6233                 NaN   12.1753        6.45666        8.20034        4.37811     
  101880.        1817.38        3591.05                 NaN            NaN            NaN            NaN            NaN   32.6415        48.6142                 NaN   12.2064        6.45810        8.20170        4.37843     
  102000.        1817.50        3591.39                 NaN            NaN            NaN            NaN            NaN   32.6386        48.5969                 NaN   12.2266        6.45945        8.20300        4.37876     
  102120.        1817.62        3591.74                 NaN            NaN            NaN            NaN            NaN   32.6357        48.5796                 NaN   12.2467        6.46079        8.20429        4.37909     
  102240.        1817.74        3592.08                 NaN            NaN            NaN            NaN            NaN   32.6328        48.5623                 NaN   12.2668        6.46213        8.20559        4.37943     
  102360.        1817.86        3592.43                 NaN            NaN            NaN            NaN            NaN   32.6299        48.5449                 NaN   12.2870        6.46348        8.20688        4.37976     
  102480.        1817.98        3592.78                 NaN            NaN            NaN            NaN            NaN   32.5962        48.5574                 NaN   12.3081        6.46482        8.20814        4.38005     
  102600.        1818.10        3593.12                 NaN            NaN            NaN            NaN            NaN   32.5951        48.5383                 NaN   12.3282        6.46616        8.20944        4.38038     
  102720.        1818.22        3593.46                 NaN            NaN            NaN            NaN            NaN   32.5941        48.5192                 NaN   12.3482        6.46750        8.21073        4.38072     
  102840.        1818.34        3593.81                 NaN            NaN            NaN            NaN            NaN   32.5930        48.5002                 NaN   12.3683        6.46884        8.21203        4.38105     
  102960.        1818.46        3594.15                 NaN            NaN            NaN            NaN            NaN   32.5919        48.4811                 NaN   12.3884        6.47018        8.21332        4.38139     
  103080.        1818.58        3594.49                 NaN            NaN            NaN            NaN            NaN   32.5913        48.4618                 NaN   12.4082        6.47150        8.21462        4.38176     
  103200.        1818.70        3594.83                 NaN            NaN            NaN            NaN            NaN   32.5972        48.4364                 NaN   12.4276        6.47283        8.21592        4.38210     
  103320.        1818.82        3595.17                 NaN            NaN            NaN            NaN            NaN   32.6031        48.4110                 NaN   12.4469        6.47416        8.21721        4.38245     
  103440.        1818.94        3595.53                 NaN            NaN            NaN            NaN            NaN   32.5480        48.4411                 NaN   12.4718        6.47552        8.21848        4.38273     
  103560.        1819.06        3595.86                 NaN            NaN            NaN            NaN            NaN   32.5717        48.3996                 NaN   12.4896        6.47683        8.21978        4.38310     
  103680.        1819.18        3596.27                 NaN            NaN            NaN            NaN            NaN   32.5762        48.3512                 NaN   12.5333        6.47835        8.22130        4.38356     
  103800.        1819.30        3596.56                 NaN            NaN            NaN            NaN            NaN   32.5057        48.4216                 NaN   12.5333        6.47951        8.22231        4.38369     
  103920.        1819.42        3596.89                 NaN            NaN            NaN            NaN            NaN   32.5810        48.3280                 NaN   12.5517        6.48086        8.22368        4.38412     
  104040.        1819.54        3597.25                 NaN            NaN            NaN            NaN            NaN   32.5603        48.3219                 NaN   12.5783        6.48221        8.22501        4.38449     
  104160.        1819.66        3597.62                 NaN            NaN            NaN            NaN            NaN   32.5396        48.3158                 NaN   12.6049        6.48357        8.22634        4.38486     
  104280.        1819.78        3597.99                 NaN            NaN            NaN            NaN            NaN   32.5056        48.3216                 NaN   12.6329        6.48494        8.22766        4.38520     
  104400.        1819.90        3598.36                 NaN            NaN            NaN            NaN            NaN   32.5076        48.2866                 NaN   12.6658        6.48634        8.22906        4.38562     
  104520.        1820.02        3598.65                 NaN            NaN            NaN            NaN            NaN   32.5076        48.2864                 NaN   12.6660        6.48752        8.23018        4.38587     
  104640.        1820.14        3598.93                 NaN            NaN            NaN            NaN            NaN   32.5076        48.2862                 NaN   12.6663        6.48871        8.23129        4.38612     
  104760.        1820.26        3665.71                 NaN            NaN            NaN            NaN            NaN   33.1202        49.0809                 NaN   12.9803        6.55977        8.36518        4.49547     
  104880.        1820.38        3666.07                 NaN            NaN            NaN            NaN            NaN   33.1249        49.0480                 NaN   13.0081        6.56115        8.36654        4.49586     
  105000.        1820.50        3666.44                 NaN            NaN            NaN            NaN            NaN   33.1239        49.0210                 NaN   13.0358        6.56252        8.36790        4.49625     
  105120.        1820.62        3666.80                 NaN            NaN            NaN            NaN            NaN   33.1229        48.9940                 NaN   13.0636        6.56390        8.36925        4.49663     
  105240.        1820.74        3667.23                 NaN            NaN            NaN            NaN            NaN   33.1189        48.9429                 NaN   13.1183        6.56545        8.37084        4.49714     
  105360.        1820.86        3667.52                 NaN            NaN            NaN            NaN            NaN   33.1120        48.9507                 NaN   13.1172        6.56664        8.37192        4.49736     
  105480.        1820.98        3667.88                 NaN            NaN            NaN            NaN            NaN   33.1020        48.9296                 NaN   13.1480        6.56803        8.37329        4.49774     
  105600.        1821.10        3668.27                 NaN            NaN            NaN            NaN            NaN   33.1058        48.8897                 NaN   13.1837        6.56945        8.37472        4.49819     
  105720.        1821.22        3668.63                 NaN            NaN            NaN            NaN            NaN   33.1014        48.8637                 NaN   13.2139        6.57084        8.37609        4.49858     
  105840.        1821.34        3669.00                 NaN            NaN            NaN            NaN            NaN   33.0969        48.8377                 NaN   13.2441        6.57222        8.37745        4.49897     
  105960.        1821.46        3669.37                 NaN            NaN            NaN            NaN            NaN   33.0924        48.8117                 NaN   13.2742        6.57361        8.37882        4.49936     
  106080.        1821.58        3669.88                 NaN            NaN            NaN            NaN            NaN   33.0932        48.7235                 NaN   13.3612        6.57538        8.38067        4.50000     
  106200.        1821.70        3670.26                 NaN            NaN            NaN            NaN            NaN   33.0894        48.6895                 NaN   13.3986        6.57681        8.38210        4.50042     
  106320.        1821.82        3670.65                 NaN            NaN            NaN            NaN            NaN   33.0856        48.6555                 NaN   13.4361        6.57824        8.38352        4.50085     
  106440.        1821.94        3671.03                 NaN            NaN            NaN            NaN            NaN   33.0818        48.6214                 NaN   13.4736        6.57967        8.38495        4.50127     
  106560.        1822.06        3671.41                 NaN            NaN            NaN            NaN            NaN   33.0780        48.5874                 NaN   13.5111        6.58110        8.38637        4.50169     
  106680.        1822.18        3671.80                 NaN            NaN            NaN            NaN            NaN   33.0742        48.5534                 NaN   13.5486        6.58253        8.38779        4.50211     
  106800.        1822.30        3672.18                 NaN            NaN            NaN            NaN            NaN   33.0704        48.5194                 NaN   13.5861        6.58396        8.38922        4.50253     
  106920.        1822.42        3672.57                 NaN            NaN            NaN            NaN            NaN   33.0666        48.4853                 NaN   13.6236        6.58539        8.39064        4.50296     
  107040.        1822.54        3672.95                 NaN            NaN            NaN            NaN            NaN   33.0356        48.4755                 NaN   13.6642        6.58682        8.39205        4.50336     
  107160.        1822.66        3673.34                 NaN            NaN            NaN            NaN            NaN   33.0306        48.4398                 NaN   13.7046        6.58826        8.39350        4.50380     
  107280.        1822.78        3673.73                 NaN            NaN            NaN            NaN            NaN   33.0256        48.4040                 NaN   13.7450        6.58971        8.39494        4.50423     
  107400.        1822.90        3674.12                 NaN            NaN            NaN            NaN            NaN   33.0207        48.3683                 NaN   13.7854        6.59115        8.39638        4.50467     
  107520.        1823.02        3674.51                 NaN            NaN            NaN            NaN            NaN   33.0157        48.3325                 NaN   13.8258        6.59259        8.39783        4.50510     
  107640.        1823.14        3674.52                 NaN            NaN            NaN            NaN            NaN   33.0431        48.4125                 NaN   13.7185        6.59300        8.39804        4.50496     
  107760.        1823.26        3674.89                 NaN            NaN            NaN            NaN            NaN   33.0397        48.3838                 NaN   13.7504        6.59438        8.39941        4.50536     
  107880.        1823.38        3675.49                 NaN            NaN            NaN            NaN            NaN   33.0279        48.2774                 NaN   13.8680        6.59636        8.40152        4.50613     
  108000.        1823.50        3675.87                 NaN            NaN            NaN            NaN            NaN   33.0239        48.2435                 NaN   13.9056        6.59778        8.40294        4.50655     
  108120.        1823.62        3676.26                 NaN            NaN            NaN            NaN            NaN   33.0199        48.2096                 NaN   13.9431        6.59920        8.40436        4.50698     
  108240.        1823.74        3676.58                 NaN            NaN            NaN            NaN            NaN   33.0161        48.1957                 NaN   13.9605        6.60046        8.40560        4.50733     
  108360.        1823.86        3676.97                 NaN            NaN            NaN            NaN            NaN   33.0121        48.1595                 NaN   14.0005        6.60190        8.40703        4.50776     
  108480.        1823.98        3677.36                 NaN            NaN            NaN            NaN            NaN   33.0080        48.1233                 NaN   14.0404        6.60333        8.40847        4.50819     
  108600.        1824.10        3677.75                 NaN            NaN            NaN            NaN            NaN   33.0040        48.0870                 NaN   14.0803        6.60476        8.40990        4.50863     
  108720.        1824.22        3678.08                 NaN            NaN            NaN            NaN            NaN   33.0030        48.0698                 NaN   14.0983        6.60603        8.41114        4.50896     
  108840.        1824.34        3678.48                 NaN            NaN            NaN            NaN            NaN   32.9983        48.0296                 NaN   14.1429        6.60749        8.41261        4.50941     
  108960.        1824.46        3678.88                 NaN            NaN            NaN            NaN            NaN   32.9936        47.9893                 NaN   14.1876        6.60895        8.41408        4.50987     
  109080.        1824.58        3679.28                 NaN            NaN            NaN            NaN            NaN   32.9889        47.9490                 NaN   14.2322        6.61041        8.41555        4.51032     
  109200.        1824.70        3679.68                 NaN            NaN            NaN            NaN            NaN   32.9841        47.9087                 NaN   14.2769        6.61187        8.41702        4.51077     
  109320.        1824.82        3680.02                 NaN            NaN            NaN            NaN            NaN   32.9956        47.8692                 NaN   14.3046        6.61320        8.41832        4.51112     
  109440.        1824.94        3680.42                 NaN            NaN            NaN            NaN            NaN   32.9923        47.8290                 NaN   14.3479        6.61465        8.41977        4.51157     
  109560.        1825.06        3680.81                 NaN            NaN            NaN            NaN            NaN   32.9889        47.7887                 NaN   14.3912        6.61609        8.42122        4.51201     
  109680.        1825.18        3681.21                 NaN            NaN            NaN            NaN            NaN   32.9855        47.7485                 NaN   14.4345        6.61754        8.42268        4.51246     
  109800.        1825.30        3681.60                 NaN            NaN            NaN            NaN            NaN   32.9821        47.7083                 NaN   14.4778        6.61898        8.42413        4.51290     
  109920.        1825.42        3682.00                 NaN            NaN            NaN            NaN            NaN   32.9787        47.6680                 NaN   14.5211        6.62042        8.42558        4.51335     
  110040.        1825.54        3682.39                 NaN            NaN            NaN            NaN            NaN   32.9753        47.6278                 NaN   14.5644        6.62186        8.42703        4.51379     
  110160.        1825.66        3682.79                 NaN            NaN            NaN            NaN            NaN   32.9719        47.5875                 NaN   14.6077        6.62330        8.42848        4.51424     
  110280.        1825.78        3683.18                 NaN            NaN            NaN            NaN            NaN   32.9685        47.5473                 NaN   14.6510        6.62474        8.42992        4.51468     
  110400.        1825.90        3683.58                 NaN            NaN            NaN            NaN            NaN   32.9651        47.5070                 NaN   14.6943        6.62618        8.43137        4.51512     
  110520.        1826.02        3683.97                 NaN            NaN            NaN            NaN            NaN   32.9617        47.4668                 NaN   14.7376        6.62761        8.43282        4.51557     
  110640.        1826.14        3684.37                 NaN            NaN            NaN            NaN            NaN   32.9583        47.4265                 NaN   14.7809        6.62905        8.43426        4.51601     
  110760.        1826.26        3684.76                 NaN            NaN            NaN            NaN            NaN   32.9549        47.3862                 NaN   14.8243        6.63048        8.43571        4.51646     
  110880.        1826.38        3685.15                 NaN            NaN            NaN            NaN            NaN   32.9515        47.3460                 NaN   14.8676        6.63192        8.43715        4.51690     
  111000.        1826.50        3685.55                 NaN            NaN            NaN            NaN            NaN   32.9481        47.3057                 NaN   14.9109        6.63335        8.43859        4.51735     
  111120.        1826.62        3685.94                 NaN            NaN            NaN            NaN            NaN   32.9447        47.2654                 NaN   14.9542        6.63478        8.44004        4.51779     
  111240.        1826.74        3686.34                 NaN            NaN            NaN            NaN            NaN   32.9407        47.2251                 NaN   14.9982        6.63622        8.44148        4.51824     
  111360.        1826.86        3686.74                 NaN            NaN            NaN            NaN            NaN   32.9361        47.1848                 NaN   15.0428        6.63765        8.44294        4.51869     
  111480.        1826.98        3687.13                 NaN            NaN            NaN            NaN            NaN   32.9315        47.1445                 NaN   15.0874        6.63909        8.44439        4.51914     
  111600.        1827.10        3687.53                 NaN            NaN            NaN            NaN            NaN   32.9269        47.1041                 NaN   15.1320        6.64053        8.44584        4.51959     
  111720.        1827.22        3687.93                 NaN            NaN            NaN            NaN            NaN   32.9223        47.0638                 NaN   15.1766        6.64196        8.44729        4.52005     
  111840.        1827.34        3688.32                 NaN            NaN            NaN            NaN            NaN   32.9177        47.0234                 NaN   15.2212        6.64340        8.44874        4.52050     
  111960.        1827.46        3688.72                 NaN            NaN            NaN            NaN            NaN   32.9132        46.9831                 NaN   15.2658        6.64483        8.45019        4.52095     
