|6.6.6
project/DW/DW_1.tab                                                                                 
           1
P(bar)  
   6.9127692053006575E-310
   6.9127692053006575E-310
 -1144756159
          15
P(bar)         T(K)           rho,kg/m3      O,vo%          Wad,vo%        Ring,vo%       Pv,vo%         Wus,vo%        Cpx,vo%        Opx,vo%        Aki,vo%        Gt_maj,vo%     v0,km/s        vp,km/s        vs,km/s       
  94680.0        1810.18        3734.03        23.3559                 NaN            NaN            NaN            NaN   14.3979        38.4716                 NaN   23.7747        6.35239        8.05864        4.29436     
  94800.0        1810.30        3734.43        23.3564                 NaN            NaN            NaN            NaN   14.3947        38.4406                 NaN   23.8084        6.35374        8.06001        4.29480     
  94920.0        1810.42        3734.83        23.3569                 NaN            NaN            NaN            NaN   14.3915        38.4096                 NaN   23.8421        6.35509        8.06139        4.29524     
  95040.0        1810.54        3735.23        23.3574                 NaN            NaN            NaN            NaN   14.3883        38.3786                 NaN   23.8758        6.35644        8.06276        4.29567     
  95160.0        1810.66        3735.63        23.3579                 NaN            NaN            NaN            NaN   14.3851        38.3476                 NaN   23.9095        6.35779        8.06413        4.29611     
  95280.0        1810.78        3736.03        23.3584                 NaN            NaN            NaN            NaN   14.3819        38.3166                 NaN   23.9432        6.35914        8.06550        4.29654     
  95400.0        1810.90        3736.43        23.3589                 NaN            NaN            NaN            NaN   14.3786        38.2856                 NaN   23.9769        6.36048        8.06687        4.29698     
  95520.0        1811.02        3736.83        23.3593                 NaN            NaN            NaN            NaN   14.3754        38.2546                 NaN   24.0106        6.36183        8.06824        4.29742     
  95640.0        1811.14        3737.23        23.3598                 NaN            NaN            NaN            NaN   14.3722        38.2236                 NaN   24.0443        6.36317        8.06961        4.29785     
  95760.0        1811.26        3737.63        23.3603                 NaN            NaN            NaN            NaN   14.3690        38.1926                 NaN   24.0780        6.36451        8.07098        4.29829     
  95880.0        1811.38        3738.03        23.3608                 NaN            NaN            NaN            NaN   14.3658        38.1616                 NaN   24.1117        6.36586        8.07235        4.29872     
  96000.0        1811.50        3738.43        23.3613                 NaN            NaN            NaN            NaN   14.3626        38.1306                 NaN   24.1454        6.36720        8.07372        4.29916     
  96120.0        1811.62        3738.82        23.3618                 NaN            NaN            NaN            NaN   14.3594        38.0996                 NaN   24.1792        6.36854        8.07508        4.29960     
  96240.0        1811.74        3739.22        23.3623                 NaN            NaN            NaN            NaN   14.3562        38.0686                 NaN   24.2129        6.36988        8.07645        4.30003     
  96360.0        1811.86        3739.62        23.3628                 NaN            NaN            NaN            NaN   14.3530        38.0376                 NaN   24.2466        6.37121        8.07781        4.30047     
  96480.0        1811.98        3740.02        23.3633                 NaN            NaN            NaN            NaN   14.3497        38.0066                 NaN   24.2803        6.37255        8.07918        4.30090     
  96600.0        1812.10        3740.42        23.3638                 NaN            NaN            NaN            NaN   14.3465        37.9756                 NaN   24.3141        6.37389        8.08054        4.30134     
  96720.0        1812.22        3740.81        23.3643                 NaN            NaN            NaN            NaN   14.3433        37.9446                 NaN   24.3478        6.37522        8.08190        4.30177     
  96840.0        1812.34        3741.21        23.3648                 NaN            NaN            NaN            NaN   14.3401        37.9136                 NaN   24.3815        6.37656        8.08326        4.30221     
  96960.0        1812.46        3741.65        23.3651                 NaN            NaN            NaN            NaN   14.3661        37.8389                 NaN   24.4299        6.37804        8.08477        4.30269     
  97080.0        1812.58        3742.04        23.3656                 NaN            NaN            NaN            NaN   14.3631        37.8076                 NaN   24.4638        6.37937        8.08613        4.30312     
  97200.0        1812.70        3742.44        23.3661                 NaN            NaN            NaN            NaN   14.3601        37.7762                 NaN   24.4976        6.38070        8.08749        4.30356     
  97320.0        1812.82        3742.84        23.3666                 NaN            NaN            NaN            NaN   14.3571        37.7449                 NaN   24.5315        6.38203        8.08885        4.30399     
  97440.0        1812.94        3743.23        23.3670                 NaN            NaN            NaN            NaN   14.3540        37.7136                 NaN   24.5653        6.38336        8.09021        4.30443     
  97560.0        1813.06        3743.63        23.3675                 NaN            NaN            NaN            NaN   14.3510        37.6823                 NaN   24.5991        6.38469        8.09156        4.30486     
  97680.0        1813.18        3744.03        23.3680                 NaN            NaN            NaN            NaN   14.3480        37.6510                 NaN   24.6330        6.38602        8.09292        4.30530     
  97800.0        1813.30        3744.43        23.3685                 NaN            NaN            NaN            NaN   14.3450        37.6197                 NaN   24.6668        6.38735        8.09428        4.30573     
  97920.0        1813.42        3744.82        23.3690                 NaN            NaN            NaN            NaN   14.3420        37.5883                 NaN   24.7007        6.38868        8.09563        4.30616     
  98040.0        1813.54        3745.22        23.3695                 NaN            NaN            NaN            NaN   14.3389        37.5570                 NaN   24.7345        6.39000        8.09698        4.30660     
  98160.0        1813.66        3745.61        23.3700                 NaN            NaN            NaN            NaN   14.3359        37.5257                 NaN   24.7684        6.39133        8.09834        4.30703     
  98280.0        1813.78        3746.01        23.3705                 NaN            NaN            NaN            NaN   14.3329        37.4944                 NaN   24.8023        6.39265        8.09969        4.30746     
  98400.0        1813.90        3746.41        23.3709                 NaN            NaN            NaN            NaN   14.3299        37.4631                 NaN   24.8361        6.39397        8.10104        4.30790     
  98520.0        1814.02        3746.80        23.3714                 NaN            NaN            NaN            NaN   14.3269        37.4317                 NaN   24.8700        6.39530        8.10239        4.30833     
  98640.0        1814.14        3747.20        23.3719                 NaN            NaN            NaN            NaN   14.3239        37.4004                 NaN   24.9038        6.39662        8.10374        4.30876     
  98760.0        1814.26        3747.60        23.3724                 NaN            NaN            NaN            NaN   14.3201        37.3654                 NaN   24.9421        6.39797        8.10513        4.30922     
  98880.0        1814.38        3748.03        23.3730                 NaN            NaN            NaN            NaN   14.3150        37.3235                 NaN   24.9885        6.39938        8.10658        4.30970     
  99000.0        1814.50        3748.46        23.3736                 NaN            NaN            NaN            NaN   14.3099        37.2816                 NaN   25.0348        6.40079        8.10804        4.31018     
  99120.0        1814.62        3748.89        23.3742                 NaN            NaN            NaN            NaN   14.3048        37.2398                 NaN   25.0812        6.40220        8.10949        4.31067     
  99240.0        1814.74        3749.31        23.3748                 NaN            NaN            NaN            NaN   14.2997        37.1979                 NaN   25.1276        6.40360        8.11095        4.31115     
  99360.0        1814.86        3749.74        23.3754                 NaN            NaN            NaN            NaN   14.2946        37.1560                 NaN   25.1740        6.40501        8.11240        4.31163     
  99480.0        1814.98        3750.17        23.3760                 NaN            NaN            NaN            NaN   14.2895        37.1141                 NaN   25.2204        6.40641        8.11385        4.31212     
  99600.0        1815.10        3750.60        23.3766                 NaN            NaN            NaN            NaN   14.2844        37.0723                 NaN   25.2668        6.40782        8.11530        4.31260     
  99720.0        1815.22        3751.02        23.3772                 NaN            NaN            NaN            NaN   14.2793        37.0304                 NaN   25.3132        6.40922        8.11675        4.31308     
  99840.0        1815.34        3751.45        23.3778                 NaN            NaN            NaN            NaN   14.2742        36.9885                 NaN   25.3596        6.41062        8.11820        4.31357     
  99960.0        1815.46        3751.88        23.3784                 NaN            NaN            NaN            NaN   14.2690        36.9466                 NaN   25.4060        6.41202        8.11965        4.31405     
  100080.        1815.58        3752.30        23.3790                 NaN            NaN            NaN            NaN   14.2639        36.9047                 NaN   25.4524        6.41342        8.12110        4.31453     
  100200.        1815.70        3752.73        23.3796                 NaN            NaN            NaN            NaN   14.2588        36.8628                 NaN   25.4988        6.41482        8.12254        4.31501     
  100320.        1815.82        3753.16        23.3802                 NaN            NaN            NaN            NaN   14.2537        36.8209                 NaN   25.5452        6.41622        8.12399        4.31550     
  100440.        1815.94        3753.58        23.3808                 NaN            NaN            NaN            NaN   14.2486        36.7790                 NaN   25.5916        6.41761        8.12543        4.31598     
  100560.        1816.06        3754.01        23.3814                 NaN            NaN            NaN            NaN   14.2435        36.7371                 NaN   25.6380        6.41901        8.12687        4.31646     
  100680.        1816.18        3754.43        23.3820                 NaN            NaN            NaN            NaN   14.2384        36.6952                 NaN   25.6845        6.42040        8.12832        4.31694     
  100800.        1816.30        3754.86        23.3825                 NaN            NaN            NaN            NaN   14.2333        36.6533                 NaN   25.7309        6.42179        8.12976        4.31743     
  100920.        1816.42        3755.28        23.3831                 NaN            NaN            NaN            NaN   14.2282        36.6114                 NaN   25.7773        6.42319        8.13120        4.31791     
  101040.        1816.54        3755.75        23.3851                 NaN            NaN            NaN            NaN   14.2374        36.5547                 NaN   25.8229        6.42456        8.13267        4.31846     
  101160.        1816.66        3756.17        23.3857                 NaN            NaN            NaN            NaN   14.2323        36.5127                 NaN   25.8693        6.42595        8.13411        4.31894     
  101280.        1816.78        3756.60        23.3863                 NaN            NaN            NaN            NaN   14.2273        36.4707                 NaN   25.9157        6.42733        8.13555        4.31943     
  101400.        1816.90        3757.02        23.3869                 NaN            NaN            NaN            NaN   14.2223        36.4287                 NaN   25.9622        6.42872        8.13699        4.31991     
  101520.        1817.02        3757.45        23.3875                 NaN            NaN            NaN            NaN   14.2172        36.3867                 NaN   26.0086        6.43011        8.13843        4.32039     
  101640.        1817.14        3757.87        23.3881                 NaN            NaN            NaN            NaN   14.2122        36.3447                 NaN   26.0551        6.43149        8.13986        4.32087     
  101760.        1817.26        3758.30        23.3887                 NaN            NaN            NaN            NaN   14.2072        36.3027                 NaN   26.1015        6.43288        8.14130        4.32135     
  101880.        1817.38        3758.72        23.3892                 NaN            NaN            NaN            NaN   14.2021        36.2606                 NaN   26.1480        6.43426        8.14273        4.32184     
  102000.        1817.50        3759.15        23.3898                 NaN            NaN            NaN            NaN   14.1971        36.2186                 NaN   26.1945        6.43564        8.14416        4.32232     
  102120.        1817.62        3759.57        23.3904                 NaN            NaN            NaN            NaN   14.1920        36.1766                 NaN   26.2409        6.43703        8.14560        4.32280     
  102240.        1817.74        3759.99        23.3910                 NaN            NaN            NaN            NaN   14.1870        36.1346                 NaN   26.2874        6.43841        8.14703        4.32328     
  102360.        1817.86        3760.42        23.3916                 NaN            NaN            NaN            NaN   14.1820        36.0926                 NaN   26.3339        6.43979        8.14846        4.32376     
  102480.        1817.98        3760.84        23.3922                 NaN            NaN            NaN            NaN   14.1769        36.0505                 NaN   26.3803        6.44116        8.14989        4.32424     
  102600.        1818.10        3761.26        23.3928                 NaN            NaN            NaN            NaN   14.1719        36.0085                 NaN   26.4268        6.44254        8.15132        4.32472     
  102720.        1818.22        3761.69        23.3934                 NaN            NaN            NaN            NaN   14.1668        35.9665                 NaN   26.4733        6.44392        8.15275        4.32520     
  102840.        1818.34        3762.11        23.3940                 NaN            NaN            NaN            NaN   14.1618        35.9244                 NaN   26.5198        6.44529        8.15417        4.32568     
  102960.        1818.46        3762.53        23.3946                 NaN            NaN            NaN            NaN   14.1567        35.8824                 NaN   26.5663        6.44667        8.15560        4.32617     
  103080.        1818.58        3762.96        23.3952                 NaN            NaN            NaN            NaN   14.1517        35.8404                 NaN   26.6128        6.44804        8.15702        4.32665     
  103200.        1818.70        3763.38        23.3957                 NaN            NaN            NaN            NaN   14.1467        35.7983                 NaN   26.6593        6.44941        8.15845        4.32713     
  103320.        1818.82        3763.82        23.3964                 NaN            NaN            NaN            NaN   14.1416        35.7497                 NaN   26.7123        6.45083        8.15993        4.32764     
  103440.        1818.94        3764.30        23.3973                 NaN            NaN            NaN            NaN   14.1366        35.6868                 NaN   26.7793        6.45234        8.16153        4.32821     
  103560.        1819.06        3764.78        23.3982                 NaN            NaN            NaN            NaN   14.1316        35.6238                 NaN   26.8464        6.45385        8.16313        4.32878     
  103680.        1819.18        3765.26        23.3991                 NaN            NaN            NaN            NaN   14.1266        35.5609                 NaN   26.9135        6.45536        8.16473        4.32936     
  103800.        1819.30        3765.74        23.3999                 NaN            NaN            NaN            NaN   14.1216        35.4979                 NaN   26.9805        6.45687        8.16633        4.32993     
  103920.        1819.42        3766.22        23.4008                 NaN            NaN            NaN            NaN   14.1166        35.4350                 NaN   27.0476        6.45838        8.16793        4.33051     
  104040.        1819.54        3766.70        23.4017                 NaN            NaN            NaN            NaN   14.1115        35.3720                 NaN   27.1147        6.45988        8.16952        4.33108     
  104160.        1819.66        3767.18        23.4026                 NaN            NaN            NaN            NaN   14.1065        35.3091                 NaN   27.1818        6.46139        8.17112        4.33165     
  104280.        1819.78        3767.66        23.4034                 NaN            NaN            NaN            NaN   14.1015        35.2461                 NaN   27.2489        6.46289        8.17271        4.33223     
  104400.        1819.90        3768.14        23.4043                 NaN            NaN            NaN            NaN   14.0965        35.1831                 NaN   27.3161        6.46439        8.17430        4.33280     
  104520.        1820.02        3768.62        23.4052                 NaN            NaN            NaN            NaN   14.0915        35.1202                 NaN   27.3832        6.46589        8.17590        4.33337     
  104640.        1820.14        3769.09        23.4061                 NaN            NaN            NaN            NaN   14.0865        35.0572                 NaN   27.4503        6.46739        8.17749        4.33395     
  104760.        1820.26        3769.57        23.4069                 NaN            NaN            NaN            NaN   14.0814        34.9942                 NaN   27.5174        6.46889        8.17908        4.33452     
  104880.        1820.38        3770.05        23.4078                 NaN            NaN            NaN            NaN   14.0764        34.9312                 NaN   27.5846        6.47039        8.18067        4.33509     
  105000.        1820.50        3770.53        23.4087                 NaN            NaN            NaN            NaN   14.0714        34.8682                 NaN   27.6517        6.47189        8.18226        4.33567     
  105120.        1820.62        3771.01        23.4095                 NaN            NaN            NaN            NaN   14.0664        34.8052                 NaN   27.7189        6.47338        8.18384        4.33624     
  105240.        1820.74        3771.50        23.4118                 NaN            NaN            NaN            NaN   14.0666        34.7450                 NaN   27.7766        6.47481        8.18539        4.33682     
  105360.        1820.86        3771.97        23.4128                 NaN            NaN            NaN            NaN   14.0619        34.6821                 NaN   27.8432        6.47630        8.18697        4.33740     
  105480.        1820.98        3772.45        23.4137                 NaN            NaN            NaN            NaN   14.0572        34.6193                 NaN   27.9098        6.47779        8.18855        4.33797     
  105600.        1821.10        3772.93        23.4147                 NaN            NaN            NaN            NaN   14.0525        34.5564                 NaN   27.9764        6.47927        8.19013        4.33855     
  105720.        1821.22        3773.41        23.4156                 NaN            NaN            NaN            NaN   14.0478        34.4936                 NaN   28.0430        6.48076        8.19171        4.33912     
  105840.        1821.34        3773.89        23.4166                 NaN            NaN            NaN            NaN   14.0431        34.4307                 NaN   28.1096        6.48224        8.19329        4.33969     
  105960.        1821.46        3774.36        23.4175                 NaN            NaN            NaN            NaN   14.0384        34.3678                 NaN   28.1763        6.48372        8.19487        4.34027     
  106080.        1821.58        3774.84        23.4185                 NaN            NaN            NaN            NaN   14.0336        34.3049                 NaN   28.2429        6.48520        8.19644        4.34084     
  106200.        1821.70        3775.32        23.4194                 NaN            NaN            NaN            NaN   14.0287        34.2419                 NaN   28.3101        6.48669        8.19802        4.34141     
  106320.        1821.82        3775.80        23.4202                 NaN            NaN            NaN            NaN   14.0237        34.1789                 NaN   28.3772        6.48817        8.19960        4.34198     
  106440.        1821.94        3776.27        23.4211                 NaN            NaN            NaN            NaN   14.0187        34.1158                 NaN   28.4444        6.48965        8.20117        4.34256     
  106560.        1822.06        3776.75        23.4220                 NaN            NaN            NaN            NaN   14.0137        34.0527                 NaN   28.5116        6.49113        8.20275        4.34313     
  106680.        1822.18        3777.22        23.4229                 NaN            NaN            NaN            NaN   14.0087        33.9897                 NaN   28.5788        6.49261        8.20432        4.34370     
  106800.        1822.30        3777.70        23.4237                 NaN            NaN            NaN            NaN   14.0037        33.9266                 NaN   28.6460        6.49408        8.20590        4.34427     
  106920.        1822.42        3778.18        23.4246                 NaN            NaN            NaN            NaN   13.9987        33.8635                 NaN   28.7132        6.49556        8.20747        4.34484     
  107040.        1822.54        3778.65        23.4255                 NaN            NaN            NaN            NaN   13.9937        33.8004                 NaN   28.7804        6.49703        8.20904        4.34542     
  107160.        1822.66        3779.13        23.4263                 NaN            NaN            NaN            NaN   13.9887        33.7374                 NaN   28.8477        6.49851        8.21061        4.34599     
  107280.        1822.78        3779.60        23.4272                 NaN            NaN            NaN            NaN   13.9836        33.6743                 NaN   28.9149        6.49998        8.21218        4.34656     
  107400.        1822.90        3780.08        23.4281                 NaN            NaN            NaN            NaN   13.9786        33.6112                 NaN   28.9821        6.50145        8.21374        4.34713     
  107520.        1823.02        3780.55        23.4289                 NaN            NaN            NaN            NaN   13.9736        33.5481                 NaN   29.0494        6.50292        8.21531        4.34770     
  107640.        1823.14        3781.03        23.4298                 NaN            NaN            NaN            NaN   13.9686        33.4849                 NaN   29.1166        6.50439        8.21688        4.34828     
  107760.        1823.26        3781.50        23.4307                 NaN            NaN            NaN            NaN   13.9636        33.4218                 NaN   29.1839        6.50586        8.21844        4.34885     
  107880.        1823.38        3782.01        23.4317                 NaN            NaN            NaN            NaN   13.9589        33.3476                 NaN   29.2618        6.50739        8.22010        4.34947     
  108000.        1823.50        3782.59        23.4334                 NaN            NaN            NaN            NaN   13.9548        33.2451                 NaN   29.3668        6.50911        8.22199        4.35023     
  108120.        1823.62        3783.18        23.4350                 NaN            NaN            NaN            NaN   13.9507        33.1425                 NaN   29.4718        6.51083        8.22389        4.35098     
  108240.        1823.74        3783.76        23.4366                 NaN            NaN            NaN            NaN   13.9466        33.0400                 NaN   29.5768        6.51255        8.22578        4.35174     
  108360.        1823.86        3784.35        23.4382                 NaN            NaN            NaN            NaN   13.9426        32.9374                 NaN   29.6818        6.51426        8.22767        4.35249     
  108480.        1823.98        3784.93        23.4398                 NaN            NaN            NaN            NaN   13.9385        32.8348                 NaN   29.7868        6.51598        8.22956        4.35325     
  108600.        1824.10        3785.52        23.4415                 NaN            NaN            NaN            NaN   13.9344        32.7322                 NaN   29.8919        6.51769        8.23145        4.35400     
  108720.        1824.22        3786.10        23.4431                 NaN            NaN            NaN            NaN   13.9303        32.6296                 NaN   29.9970        6.51940        8.23333        4.35476     
  108840.        1824.34        3786.69        23.4447                 NaN            NaN            NaN            NaN   13.9262        32.5270                 NaN   30.1021        6.52111        8.23522        4.35551     
  108960.        1824.46        3787.27        23.4463                 NaN            NaN            NaN            NaN   13.9222        32.4243                 NaN   30.2072        6.52281        8.23710        4.35627     
  109080.        1824.58        3787.85        23.4479                 NaN            NaN            NaN            NaN   13.9181        32.3217                 NaN   30.3123        6.52452        8.23899        4.35702     
  109200.        1824.70        3788.44        23.4495                 NaN            NaN            NaN            NaN   13.9140        32.2190                 NaN   30.4175        6.52622        8.24087        4.35778     
  109320.        1824.82        3788.86        23.4496                 NaN            NaN            NaN            NaN   13.8957        32.1796                 NaN   30.4751        6.52759        8.24227        4.35824     
  109440.        1824.94        3789.43        23.4511                 NaN            NaN            NaN            NaN   13.8904        32.0821                 NaN   30.5764        6.52926        8.24412        4.35897     
  109560.        1825.06        3790.00        23.4526                 NaN            NaN            NaN            NaN   13.8852        31.9845                 NaN   30.6777        6.53093        8.24596        4.35971     
  109680.        1825.18        3790.57        23.4541                 NaN            NaN            NaN            NaN   13.8799        31.8869                 NaN   30.7790        6.53260        8.24779        4.36044     
  109800.        1825.30        3791.14        23.4556                 NaN            NaN            NaN            NaN   13.8746        31.7894                 NaN   30.8804        6.53427        8.24963        4.36117     
  109920.        1825.42        3791.93        23.4580                 NaN            NaN            NaN            NaN   13.8718        31.6060                 NaN   31.0642        6.53649        8.25218        4.36228     
  110040.        1825.54        3792.50        23.4595                 NaN            NaN            NaN            NaN   13.8665        31.5092                 NaN   31.1649        6.53815        8.25400        4.36301     
  110160.        1825.66        3793.07        23.4609                 NaN            NaN            NaN            NaN   13.8612        31.4123                 NaN   31.2655        6.53981        8.25583        4.36374     
  110280.        1825.78        3793.64        23.4624                 NaN            NaN            NaN            NaN   13.8559        31.3155                 NaN   31.3662        6.54147        8.25766        4.36447     
  110400.        1825.90        3794.20        23.4639                 NaN            NaN            NaN            NaN   13.8506        31.2186                 NaN   31.4669        6.54312        8.25948        4.36519     
  110520.        1826.02        3794.77        23.4654                 NaN            NaN            NaN            NaN   13.8453        31.1217                 NaN   31.5676        6.54478        8.26130        4.36592     
  110640.        1826.14        3795.34        23.4668                 NaN            NaN            NaN            NaN   13.8401        31.0248                 NaN   31.6683        6.54643        8.26313        4.36665     
  110760.        1826.26        3795.90        23.4683                 NaN            NaN            NaN            NaN   13.8348        30.9279                 NaN   31.7690        6.54808        8.26495        4.36738     
  110880.        1826.38        3796.47        23.4698                 NaN            NaN            NaN            NaN   13.8295        30.8309                 NaN   31.8698        6.54973        8.26677        4.36811     
  111000.        1826.50        3797.28        23.4730                 NaN            NaN            NaN            NaN   13.8285        30.6454                 NaN   32.0530        6.55192        8.26931        4.36925     
  111120.        1826.62        3797.85        23.4745                 NaN            NaN            NaN            NaN   13.8232        30.5493                 NaN   32.1530        6.55356        8.27112        4.36997     
  111240.        1826.74        3797.98        23.4735                 NaN            NaN            NaN            NaN   13.8117        30.6115                 NaN   32.1033        6.55421        8.27163        4.36998     
  111360.        1826.86        3798.58        23.4751                 NaN            NaN            NaN            NaN   13.8069        30.5030                 NaN   32.2150        6.55593        8.27354        4.37076     
  111480.        1826.98        3799.18        23.4768                 NaN            NaN            NaN            NaN   13.8020        30.3944                 NaN   32.3268        6.55764        8.27545        4.37154     
  111600.        1827.10        3799.79        23.4785                 NaN            NaN            NaN            NaN   13.7924        30.2839                 NaN   32.4452        6.55940        8.27741        4.37234     
  111720.        1827.22        3800.39        23.4801                 NaN            NaN            NaN            NaN   13.7862        30.1748                 NaN   32.5589        6.56113        8.27933        4.37312     
  111840.        1827.34        3800.99        23.4818                 NaN            NaN            NaN            NaN   13.7800        30.0657                 NaN   32.6726        6.56285        8.28125        4.37391     
  111960.        1827.46        3801.59        23.4834                 NaN            NaN            NaN            NaN   13.7738        29.9565                 NaN   32.7863        6.56457        8.28317        4.37469     
  112080.        1827.58        3802.19        23.4851                 NaN            NaN            NaN            NaN   13.7676        29.8473                 NaN   32.9000        6.56629        8.28508        4.37548     
  112200.        1827.70        3803.24        23.4891                 NaN            NaN            NaN            NaN   13.7342        29.5935                 NaN   33.1832        6.56915        8.28842        4.37699     
  112320.        1827.82        3803.82        23.4907                 NaN            NaN            NaN            NaN   13.7270        29.4913                 NaN   33.2910        6.57083        8.29028        4.37775     
  112440.        1827.94        3804.40        23.4922                 NaN            NaN            NaN            NaN   13.7199        29.3892                 NaN   33.3987        6.57250        8.29214        4.37850     
  112560.        1828.06        3804.98        23.4938                 NaN            NaN            NaN            NaN   13.7128        29.2870                 NaN   33.5065        6.57418        8.29400        4.37926     
  112680.        1828.18        3805.57        23.4953                 NaN            NaN            NaN            NaN   13.7056        29.1848                 NaN   33.6143        6.57585        8.29585        4.38002     
  112800.        1828.30        3806.15        23.4969                 NaN            NaN            NaN            NaN   13.6985        29.0826                 NaN   33.7221        6.57752        8.29771        4.38077     
  112920.        1828.42        3806.73        23.4984                 NaN            NaN            NaN            NaN   13.6913        28.9803                 NaN   33.8300        6.57919        8.29957        4.38153     
  113040.        1828.54        3807.02        23.4985                 NaN            NaN            NaN            NaN   13.7114        28.9622                 NaN   33.8279        6.58011        8.30051        4.38183     
  113160.        1828.66        3807.67        23.5004                 NaN            NaN            NaN            NaN   13.6979        28.8402                 NaN   33.9615        6.58195        8.30258        4.38269     
  113280.        1828.78        3809.16        23.5067                 NaN            NaN            NaN            NaN   13.6545        28.4398                 NaN   34.3990        6.58577        8.30718        4.38493     
  113400.        1828.90        3809.44        23.5065                 NaN            NaN            NaN            NaN   13.6544        28.4396                 NaN   34.3994        6.58674        8.30813        4.38520     
  113520.        1829.02        3809.72        23.5064                 NaN            NaN            NaN            NaN   13.6544        28.4394                 NaN   34.3998        6.58770        8.30908        4.38546     
  113640.        1829.14        3810.28        23.5079                 NaN            NaN            NaN            NaN   13.6507        28.3376                 NaN   34.5037        6.58933        8.31088        4.38618     
  113760.        1829.26        3811.00        23.5104                 NaN            NaN            NaN            NaN   13.6471        28.1836                 NaN   34.6589        6.59129        8.31313        4.38717     
  113880.        1829.38        3811.69        23.5125                 NaN            NaN            NaN            NaN   13.6423        28.0382                 NaN   34.8071        6.59319        8.31530        4.38812     
  114000.        1829.50        3812.38        23.5146                 NaN            NaN            NaN            NaN   13.6375        27.8927                 NaN   34.9553        6.59510        8.31748        4.38906     
  114120.        1829.62        3813.08        23.5167                 NaN            NaN            NaN            NaN   13.6327        27.7471                 NaN   35.1035        6.59700        8.31965        4.39000     
  114240.        1829.74        3813.77        23.5188                 NaN            NaN            NaN            NaN   13.6278        27.6016                 NaN   35.2518        6.59890        8.32182        4.39094     
  114360.        1829.86        3814.46        23.5209                 NaN            NaN            NaN            NaN   13.6230        27.4560                 NaN   35.4001        6.60080        8.32399        4.39189     
  114480.        1829.98        3815.12        23.5222                 NaN            NaN            NaN            NaN   13.6173        27.3194                 NaN   35.5412        6.60263        8.32605        4.39276     
  114600.        1830.10        3815.76        23.5231                 NaN            NaN            NaN            NaN   13.6111        27.1862                 NaN   35.6795        6.60444        8.32808        4.39360     
  114720.        1830.22        3816.44        23.5244                 NaN            NaN            NaN            NaN   13.5999        27.0433                 NaN   35.8325        6.60634        8.33022        4.39450     
  114840.        1830.34        3816.55        23.5222                 NaN            NaN            NaN            NaN   13.6034        27.0983                 NaN   35.7761        6.60691        8.33066        4.39448     
  114960.        1830.46        3816.83        23.5220                 NaN            NaN            NaN            NaN   13.6034        27.0981                 NaN   35.7765        6.60787        8.33160        4.39474     
  115080.        1830.58        3821.80        22.5474                 NaN  0.940662                 NaN            NaN   13.6138        26.4340                 NaN   36.4641        6.62224        8.35093        4.40602     
  115200.        1830.70        3821.97        22.5027                 NaN  0.981454                 NaN            NaN   13.6284        26.5055                 NaN   36.3820        6.62302        8.35172        4.40626     
  115320.        1830.82        3823.20        22.2955                 NaN   1.18031                 NaN            NaN   13.6365        26.3718                 NaN   36.5159        6.62669        8.35639        4.40876     
  115440.        1830.94        3824.43        22.0882                 NaN   1.37926                 NaN            NaN   13.6445        26.2381                 NaN   36.6499        6.63035        8.36106        4.41127     
  115560.        1831.06        3825.65        21.8859                 NaN   1.57348                 NaN            NaN   13.6552        26.0985                 NaN   36.7870        6.63398        8.36569        4.41376     
  115680.        1831.18        3826.87        21.6857                 NaN   1.76572                 NaN            NaN   13.6669        25.9563                 NaN   36.9254        6.63760        8.37030        4.41624     
  115800.        1831.30        3828.09        21.4853                 NaN   1.95806                 NaN            NaN   13.6787        25.8141                 NaN   37.0638        6.64121        8.37491        4.41872     
  115920.        1831.42        3829.17        21.3528                 NaN   2.08580                 NaN            NaN   13.6821        25.6552                 NaN   37.2241        6.64432        8.37878        4.42071     
  116040.        1831.54        3830.35        21.1706                 NaN   2.26083                 NaN            NaN   13.6916        25.5084                 NaN   37.3686        6.64779        8.38319        4.42306     
  116160.        1831.66        3831.56        20.9742                 NaN   2.44943                 NaN            NaN   13.7028        25.3649                 NaN   37.5086        6.65137        8.38775        4.42552     
  116280.        1831.78        3833.41        20.6079                 NaN   2.80162                 NaN            NaN   13.7424        25.1586                 NaN   37.6894        6.65657        8.39467        4.42949     
  116400.        1831.90        3834.75        20.3869                 NaN   3.01419                 NaN            NaN   13.7587        24.9929                 NaN   37.8473        6.66043        8.39964        4.43221     
  116520.        1832.02        3836.08        20.1657                 NaN   3.22688                 NaN            NaN   13.7750        24.8271                 NaN   38.0053        6.66428        8.40460        4.43492     
  116640.        1832.14        3837.42        19.9444                 NaN   3.43969                 NaN            NaN   13.7913        24.6612                 NaN   38.1634        6.66814        8.40957        4.43764     
  116760.        1832.26        3837.24        20.1668                 NaN   3.22615                 NaN            NaN   13.7498        24.5993                 NaN   38.2579        6.66787        8.40858        4.43653     
  116880.        1832.38        3838.37        20.0065                 NaN   3.38035                 NaN            NaN   13.7596        24.4454                 NaN   38.4080        6.67115        8.41273        4.43873     
  117000.        1832.50        3840.38        19.5830                 NaN   3.78732                 NaN            NaN   13.7915        24.2481                 NaN   38.5901        6.67691        8.42042        4.44317     
  117120.        1832.62        3841.65        19.3789                 NaN   3.98356                 NaN            NaN   13.8049        24.0869                 NaN   38.7457        6.68060        8.42515        4.44574     
