|6.6.6
project/MAK/MAK_1.tab                                                                               
           1
P(bar)  
   6.9142339092851032E-310
   6.9142339092851032E-310
 -1563588543
          15
P(bar)         T(K)           rho,kg/m3      O,vo%          Wad,vo%        Ring,vo%       Pv,vo%         Wus,vo%        Cpx,vo%        Opx,vo%        Aki,vo%        Gt_maj,vo%     v0,km/s        vp,km/s        vs,km/s       
  91200.0        1806.70        3782.94        27.1472                 NaN            NaN            NaN            NaN   10.0879        6.45688                 NaN   56.3080        6.60622        8.41114        4.50876     
  91320.0        1806.82        3783.38        27.1479                 NaN            NaN            NaN            NaN   10.0896        6.39889                 NaN   56.3636        6.60751        8.41255        4.50930     
  91440.0        1806.94        3783.81        27.1486                 NaN            NaN            NaN            NaN   10.0913        6.34089                 NaN   56.4192        6.60881        8.41395        4.50984     
  91560.0        1807.06        3784.25        27.1493                 NaN            NaN            NaN            NaN   10.0930        6.28290                 NaN   56.4748        6.61010        8.41535        4.51039     
  91680.0        1807.18        3784.69        27.1501                 NaN            NaN            NaN            NaN   10.0946        6.22490                 NaN   56.5304        6.61139        8.41676        4.51093     
  91800.0        1807.30        3785.13        27.1508                 NaN            NaN            NaN            NaN   10.0963        6.16690                 NaN   56.5860        6.61268        8.41816        4.51147     
  91920.0        1807.42        3785.56        27.1515                 NaN            NaN            NaN            NaN   10.0980        6.10890                 NaN   56.6416        6.61397        8.41956        4.51201     
  92040.0        1807.54        3786.00        27.1522                 NaN            NaN            NaN            NaN   10.0997        6.05089                 NaN   56.6972        6.61526        8.42095        4.51255     
  92160.0        1807.66        3786.44        27.1529                 NaN            NaN            NaN            NaN   10.1014        5.99288                 NaN   56.7528        6.61655        8.42235        4.51309     
  92280.0        1807.78        3786.87        27.1536                 NaN            NaN            NaN            NaN   10.1031        5.93487                 NaN   56.8084        6.61783        8.42375        4.51363     
  92400.0        1807.90        3787.31        27.1543                 NaN            NaN            NaN            NaN   10.1047        5.87685                 NaN   56.8641        6.61912        8.42514        4.51417     
  92520.0        1808.02        3787.75        27.1551                 NaN            NaN            NaN            NaN   10.1064        5.81883                 NaN   56.9197        6.62040        8.42654        4.51471     
  92640.0        1808.14        3788.18        27.1558                 NaN            NaN            NaN            NaN   10.1081        5.76081                 NaN   56.9753        6.62169        8.42793        4.51525     
  92760.0        1808.26        3788.83        27.1580                 NaN            NaN            NaN            NaN   10.0686        5.66526                 NaN   57.1081        6.62354        8.43002        4.51612     
  92880.0        1808.38        3789.27        27.1588                 NaN            NaN            NaN            NaN   10.0699        5.60689                 NaN   57.1645        6.62483        8.43141        4.51667     
  93000.0        1808.50        3789.70        27.1595                 NaN            NaN            NaN            NaN   10.0712        5.54852                 NaN   57.2208        6.62611        8.43281        4.51721     
  93120.0        1808.62        3790.14        27.1602                 NaN            NaN            NaN            NaN   10.0725        5.49014                 NaN   57.2772        6.62740        8.43421        4.51775     
  93240.0        1808.74        3790.58        27.1609                 NaN            NaN            NaN            NaN   10.0738        5.43176                 NaN   57.3335        6.62868        8.43560        4.51829     
  93360.0        1808.86        3791.02        27.1617                 NaN            NaN            NaN            NaN   10.0751        5.37338                 NaN   57.3898        6.62996        8.43699        4.51884     
  93480.0        1808.98        3791.45        27.1624                 NaN            NaN            NaN            NaN   10.0764        5.31500                 NaN   57.4462        6.63124        8.43839        4.51938     
  93600.0        1809.10        3791.89        27.1631                 NaN            NaN            NaN            NaN   10.0777        5.25661                 NaN   57.5026        6.63252        8.43978        4.51992     
  93720.0        1809.22        3792.33        27.1638                 NaN            NaN            NaN            NaN   10.0790        5.19822                 NaN   57.5589        6.63379        8.44117        4.52046     
  93840.0        1809.34        3792.76        27.1645                 NaN            NaN            NaN            NaN   10.0804        5.13983                 NaN   57.6153        6.63507        8.44256        4.52101     
  93960.0        1809.46        3793.20        27.1653                 NaN            NaN            NaN            NaN   10.0817        5.08143                 NaN   57.6716        6.63634        8.44395        4.52155     
  94080.0        1809.58        3793.64        27.1660                 NaN            NaN            NaN            NaN   10.0830        5.02303                 NaN   57.7280        6.63762        8.44533        4.52209     
  94200.0        1809.70        3794.09        27.1668                 NaN            NaN            NaN            NaN   10.0836        4.95869                 NaN   57.7909        6.63894        8.44678        4.52266     
  94320.0        1809.82        3794.58        27.1678                 NaN            NaN            NaN            NaN   10.0830        4.88486                 NaN   57.8643        6.64034        8.44833        4.52328     
  94440.0        1809.94        3795.06        27.1688                 NaN            NaN            NaN            NaN   10.0824        4.81102                 NaN   57.9378        6.64174        8.44987        4.52390     
  94560.0        1810.06        3795.54        27.1698                 NaN            NaN            NaN            NaN   10.0818        4.73718                 NaN   58.0112        6.64315        8.45142        4.52452     
  94680.0        1810.18        3796.02        27.1708                 NaN            NaN            NaN            NaN   10.0812        4.66333                 NaN   58.0846        6.64454        8.45296        4.52514     
  94800.0        1810.30        3796.51        27.1719                 NaN            NaN            NaN            NaN   10.0806        4.58947                 NaN   58.1580        6.64594        8.45450        4.52576     
  94920.0        1810.42        3796.99        27.1729                 NaN            NaN            NaN            NaN   10.0801        4.51561                 NaN   58.2315        6.64734        8.45604        4.52638     
  95040.0        1810.54        3797.47        27.1739                 NaN            NaN            NaN            NaN   10.0795        4.44174                 NaN   58.3049        6.64873        8.45758        4.52700     
  95160.0        1810.66        3797.95        27.1749                 NaN            NaN            NaN            NaN   10.0789        4.36787                 NaN   58.3784        6.65013        8.45911        4.52762     
  95280.0        1810.78        3798.43        27.1759                 NaN            NaN            NaN            NaN   10.0783        4.29399                 NaN   58.4518        6.65152        8.46065        4.52824     
  95400.0        1810.90        3798.92        27.1769                 NaN            NaN            NaN            NaN   10.0777        4.22010                 NaN   58.5253        6.65291        8.46219        4.52885     
  95520.0        1811.02        3799.40        27.1779                 NaN            NaN            NaN            NaN   10.0771        4.14621                 NaN   58.5988        6.65430        8.46372        4.52947     
  95640.0        1811.14        3799.88        27.1789                 NaN            NaN            NaN            NaN   10.0766        4.07231                 NaN   58.6722        6.65569        8.46525        4.53009     
  95760.0        1811.26        3800.36        27.1799                 NaN            NaN            NaN            NaN   10.0760        3.99841                 NaN   58.7457        6.65707        8.46678        4.53071     
  95880.0        1811.38        3800.84        27.1809                 NaN            NaN            NaN            NaN   10.0754        3.92450                 NaN   58.8192        6.65846        8.46832        4.53133     
  96000.0        1811.50        3801.32        27.1819                 NaN            NaN            NaN            NaN   10.0748        3.85059                 NaN   58.8927        6.65984        8.46985        4.53195     
  96120.0        1811.62        3801.80        27.1829                 NaN            NaN            NaN            NaN   10.0742        3.77667                 NaN   58.9662        6.66123        8.47137        4.53257     
  96240.0        1811.74        3802.28        27.1839                 NaN            NaN            NaN            NaN   10.0736        3.70274                 NaN   59.0397        6.66261        8.47290        4.53319     
  96360.0        1811.86        3802.76        27.1849                 NaN            NaN            NaN            NaN   10.0730        3.62881                 NaN   59.1133        6.66399        8.47443        4.53381     
  96480.0        1811.98        3803.24        27.1859                 NaN            NaN            NaN            NaN   10.0725        3.55487                 NaN   59.1868        6.66537        8.47595        4.53442     
  96600.0        1812.10        3803.72        27.1869                 NaN            NaN            NaN            NaN   10.0719        3.48093                 NaN   59.2603        6.66675        8.47748        4.53504     
  96720.0        1812.22        3804.20        27.1879                 NaN            NaN            NaN            NaN   10.0713        3.40698                 NaN   59.3339        6.66812        8.47900        4.53566     
  96840.0        1812.34        3804.68        27.1889                 NaN            NaN            NaN            NaN   10.0707        3.33302                 NaN   59.4074        6.66950        8.48052        4.53628     
  96960.0        1812.46        3805.21        27.1905                 NaN            NaN            NaN            NaN   10.0873        3.22864                 NaN   59.4935        6.67095        8.48220        4.53702     
  97080.0        1812.58        3805.69        27.1915                 NaN            NaN            NaN            NaN   10.0868        3.15446                 NaN   59.5672        6.67232        8.48372        4.53764     
  97200.0        1812.70        3806.17        27.1925                 NaN            NaN            NaN            NaN   10.0864        3.08028                 NaN   59.6408        6.67369        8.48524        4.53826     
  97320.0        1812.82        3806.65        27.1935                 NaN            NaN            NaN            NaN   10.0859        3.00609                 NaN   59.7145        6.67506        8.48676        4.53888     
  97440.0        1812.94        3807.13        27.1945                 NaN            NaN            NaN            NaN   10.0854        2.93190                 NaN   59.7882        6.67643        8.48828        4.53950     
  97560.0        1813.06        3807.61        27.1955                 NaN            NaN            NaN            NaN   10.0849        2.85770                 NaN   59.8618        6.67780        8.48979        4.54012     
  97680.0        1813.18        3808.09        27.1965                 NaN            NaN            NaN            NaN   10.0845        2.78349                 NaN   59.9355        6.67917        8.49131        4.54074     
  97800.0        1813.30        3808.57        27.1975                 NaN            NaN            NaN            NaN   10.0840        2.70928                 NaN   60.0092        6.68053        8.49282        4.54136     
  97920.0        1813.42        3809.25        27.1996                 NaN            NaN            NaN            NaN   10.0688        2.57245                 NaN   60.1591        6.68247        8.49502        4.54229     
  98040.0        1813.54        3809.76        27.2008                 NaN            NaN            NaN            NaN   10.0686        2.48745                 NaN   60.2431        6.68391        8.49662        4.54296     
  98160.0        1813.66        3810.26        27.2020                 NaN            NaN            NaN            NaN   10.0684        2.40245                 NaN   60.3271        6.68535        8.49823        4.54363     
  98280.0        1813.78        3810.77        27.2032                 NaN            NaN            NaN            NaN   10.0683        2.31743                 NaN   60.4111        6.68678        8.49984        4.54430     
  98400.0        1813.90        3811.28        27.2044                 NaN            NaN            NaN            NaN   10.0681        2.23241                 NaN   60.4951        6.68821        8.50144        4.54497     
  98520.0        1814.02        3811.57        27.2039                 NaN            NaN            NaN            NaN   10.0801        2.21615                 NaN   60.4999        6.68906        8.50229        4.54522     
  98640.0        1814.14        3812.10        27.2052                 NaN            NaN            NaN            NaN   10.0789        2.12452                 NaN   60.5914        6.69055        8.50396        4.54592     
  98760.0        1814.26        3812.41        27.2055                 NaN            NaN            NaN            NaN   10.0800        2.10946                 NaN   60.6050        6.69144        8.50496        4.54633     
  98880.0        1814.38        3812.94        27.2068                 NaN            NaN            NaN            NaN   10.0788        2.01830                 NaN   60.6960        6.69293        8.50662        4.54703     
  99000.0        1814.50        3813.46        27.2081                 NaN            NaN            NaN            NaN   10.0777        1.92713                 NaN   60.7871        6.69441        8.50828        4.54773     
  99120.0        1814.62        3814.00        27.2095                 NaN            NaN            NaN            NaN   10.0775        1.83260                 NaN   60.8804        6.69590        8.50997        4.54845     
  99240.0        1814.74        3814.52        27.2109                 NaN            NaN            NaN            NaN   10.0766        1.74040                 NaN   60.9721        6.69738        8.51163        4.54915     
  99360.0        1814.86        3815.05        27.2122                 NaN            NaN            NaN            NaN   10.0757        1.64820                 NaN   61.0639        6.69886        8.51330        4.54986     
  99480.0        1814.98        3815.58        27.2135                 NaN            NaN            NaN            NaN   10.0748        1.55599                 NaN   61.1556        6.70034        8.51497        4.55056     
  99600.0        1815.10        3816.10        27.2149                 NaN            NaN            NaN            NaN   10.0740        1.46377                 NaN   61.2474        6.70181        8.51663        4.55126     
  99720.0        1815.22        3816.63        27.2162                 NaN            NaN            NaN            NaN   10.0731        1.37155                 NaN   61.3392        6.70329        8.51829        4.55197     
  99840.0        1815.34        3817.16        27.2175                 NaN            NaN            NaN            NaN   10.0722        1.27931                 NaN   61.4310        6.70476        8.51995        4.55267     
  99960.0        1815.46        3817.68        27.2188                 NaN            NaN            NaN            NaN   10.0713        1.18706                 NaN   61.5228        6.70623        8.52161        4.55338     
  100080.        1815.58        3818.21        27.2201                 NaN            NaN            NaN            NaN   10.0704        1.09480                 NaN   61.6146        6.70770        8.52327        4.55408     
  100200.        1815.70        3818.74        27.2215                 NaN            NaN            NaN            NaN   10.0696        1.00253                 NaN   61.7064        6.70917        8.52493        4.55478     
  100320.        1815.82        3819.26        27.2228                 NaN            NaN            NaN            NaN   10.0687       0.910254                 NaN   61.7983        6.71064        8.52658        4.55549     
  100440.        1815.94        3819.79        27.2241                 NaN            NaN            NaN            NaN   10.0678       0.817967                 NaN   61.8901        6.71211        8.52824        4.55619     
  100560.        1816.06        3820.31        27.2254                 NaN            NaN            NaN            NaN   10.0669       0.725670                 NaN   61.9820        6.71357        8.52989        4.55690     
  100680.        1816.18        3820.84        27.2268                 NaN            NaN            NaN            NaN   10.0660       0.633364                 NaN   62.0738        6.71503        8.53155        4.55760     
  100800.        1816.30        3821.36        27.2281                 NaN            NaN            NaN            NaN   10.0652       0.541048                 NaN   62.1657        6.71649        8.53320        4.55831     
  100920.        1816.42        3821.89        27.2294                 NaN            NaN            NaN            NaN   10.0643       0.448722                 NaN   62.2576        6.71795        8.53485        4.55901     
  101040.        1816.54        3822.33        27.2302                 NaN            NaN            NaN            NaN   10.0624       0.386967                 NaN   62.3204        6.71920        8.53623        4.55957     
  101160.        1816.66        3822.60        27.2299                 NaN            NaN            NaN            NaN   10.0623       0.386962                 NaN   62.3209        6.71998        8.53703        4.55983     
  101280.        1816.78        3822.87        27.2296                 NaN            NaN            NaN            NaN   10.0622       0.386956                 NaN   62.3213        6.72077        8.53783        4.56008     
  101400.        1816.90        3824.35        27.2367                 NaN            NaN            NaN            NaN   10.0092                 NaN            NaN   62.7541        6.72469        8.54256        4.56239     
  101520.        1817.02        3824.61        27.2364                 NaN            NaN            NaN            NaN   10.0090                 NaN            NaN   62.7546        6.72547        8.54336        4.56265     
  101640.        1817.14        3824.96        27.2366                 NaN            NaN            NaN            NaN   9.97755                 NaN            NaN   62.7859        6.72645        8.54443        4.56307     
  101760.        1817.26        3825.36        27.2370                 NaN            NaN            NaN            NaN   9.92833                 NaN            NaN   62.8347        6.72753        8.54564        4.56358     
  101880.        1817.38        3825.75        27.2373                 NaN            NaN            NaN            NaN   9.88008                 NaN            NaN   62.8826        6.72861        8.54686        4.56410     
  102000.        1817.50        3826.14        27.2377                 NaN            NaN            NaN            NaN   9.83223                 NaN            NaN   62.9301        6.72969        8.54808        4.56461     
  102120.        1817.62        3826.53        27.2380                 NaN            NaN            NaN            NaN   9.78443                 NaN            NaN   62.9775        6.73077        8.54929        4.56513     
  102240.        1817.74        3826.81        27.2376                 NaN            NaN            NaN            NaN   9.78341                 NaN            NaN   62.9790        6.73155        8.55011        4.56540     
  102360.        1817.86        3827.08        27.2373                 NaN            NaN            NaN            NaN   9.78327                 NaN            NaN   62.9795        6.73233        8.55090        4.56565     
  102480.        1817.98        3827.74        27.2394                 NaN            NaN            NaN            NaN   9.62768                 NaN            NaN   63.1329        6.73406        8.55304        4.56674     
  102600.        1818.10        3828.12        27.2397                 NaN            NaN            NaN            NaN   9.58304                 NaN            NaN   63.1773        6.73513        8.55423        4.56724     
  102720.        1818.22        3828.52        27.2401                 NaN            NaN            NaN            NaN   9.53233                 NaN            NaN   63.2276        6.73622        8.55547        4.56778     
  102840.        1818.34        3828.92        27.2405                 NaN            NaN            NaN            NaN   9.48161                 NaN            NaN   63.2779        6.73731        8.55671        4.56831     
  102960.        1818.46        3829.31        27.2409                 NaN            NaN            NaN            NaN   9.43089                 NaN            NaN   63.3282        6.73840        8.55794        4.56884     
  103080.        1818.58        3829.71        27.2413                 NaN            NaN            NaN            NaN   9.38143                 NaN            NaN   63.3772        6.73948        8.55916        4.56935     
  103200.        1818.70        3830.10        27.2417                 NaN            NaN            NaN            NaN   9.33095                 NaN            NaN   63.4273        6.74057        8.56039        4.56988     
  103320.        1818.82        3830.50        27.2422                 NaN            NaN            NaN            NaN   9.28048                 NaN            NaN   63.4774        6.74165        8.56163        4.57041     
  103440.        1818.94        3830.90        27.2426                 NaN            NaN            NaN            NaN   9.23001                 NaN            NaN   63.5274        6.74274        8.56286        4.57094     
  103560.        1819.06        3831.29        27.2430                 NaN            NaN            NaN            NaN   9.17953                 NaN            NaN   63.5775        6.74382        8.56409        4.57147     
  103680.        1819.18        3831.69        27.2434                 NaN            NaN            NaN            NaN   9.12905                 NaN            NaN   63.6276        6.74491        8.56532        4.57199     
  103800.        1819.30        3832.08        27.2438                 NaN            NaN            NaN            NaN   9.07857                 NaN            NaN   63.6776        6.74599        8.56655        4.57252     
  103920.        1819.42        3832.48        27.2443                 NaN            NaN            NaN            NaN   9.02767                 NaN            NaN   63.7281        6.74708        8.56777        4.57304     
  104040.        1819.54        3832.88        27.2447                 NaN            NaN            NaN            NaN   8.97725                 NaN            NaN   63.7781        6.74816        8.56900        4.57357     
  104160.        1819.66        3833.23        27.2447                 NaN            NaN            NaN            NaN   8.94180                 NaN            NaN   63.8135        6.74917        8.57012        4.57403     
  104280.        1819.78        3833.62        27.2451                 NaN            NaN            NaN            NaN   8.89205                 NaN            NaN   63.8628        6.75025        8.57135        4.57456     
  104400.        1819.90        3834.02        27.2455                 NaN            NaN            NaN            NaN   8.84230                 NaN            NaN   63.9122        6.75133        8.57257        4.57509     
  104520.        1820.02        3834.41        27.2459                 NaN            NaN            NaN            NaN   8.79254                 NaN            NaN   63.9616        6.75240        8.57379        4.57561     
  104640.        1820.14        3834.80        27.2463                 NaN            NaN            NaN            NaN   8.74278                 NaN            NaN   64.0110        6.75348        8.57502        4.57614     
  104760.        1820.26        3835.19        27.2466                 NaN            NaN            NaN            NaN   8.69391                 NaN            NaN   64.0595        6.75455        8.57623        4.57666     
  104880.        1820.38        3835.59        27.2470                 NaN            NaN            NaN            NaN   8.64387                 NaN            NaN   64.1091        6.75563        8.57745        4.57719     
  105000.        1820.50        3835.98        27.2474                 NaN            NaN            NaN            NaN   8.59384                 NaN            NaN   64.1588        6.75671        8.57868        4.57771     
  105120.        1820.62        3836.37        27.2478                 NaN            NaN            NaN            NaN   8.54380                 NaN            NaN   64.2084        6.75778        8.57990        4.57824     
  105240.        1820.74        3836.81        27.2485                 NaN            NaN            NaN            NaN   8.47741                 NaN            NaN   64.2741        6.75894        8.58124        4.57884     
  105360.        1820.86        3837.19        27.2488                 NaN            NaN            NaN            NaN   8.43406                 NaN            NaN   64.3171        6.75998        8.58239        4.57930     
  105480.        1820.98        3837.59        27.2492                 NaN            NaN            NaN            NaN   8.38317                 NaN            NaN   64.3676        6.76106        8.58361        4.57983     
  105600.        1821.10        3837.98        27.2497                 NaN            NaN            NaN            NaN   8.33228                 NaN            NaN   64.4181        6.76213        8.58484        4.58036     
  105720.        1821.22        3838.38        27.2501                 NaN            NaN            NaN            NaN   8.28139                 NaN            NaN   64.4686        6.76321        8.58606        4.58089     
  105840.        1821.34        3838.77        27.2505                 NaN            NaN            NaN            NaN   8.23050                 NaN            NaN   64.5190        6.76429        8.58729        4.58142     
  105960.        1821.46        3839.17        27.2509                 NaN            NaN            NaN            NaN   8.17960                 NaN            NaN   64.5695        6.76537        8.58851        4.58195     
  106080.        1821.58        3839.56        27.2513                 NaN            NaN            NaN            NaN   8.12871                 NaN            NaN   64.6200        6.76644        8.58974        4.58248     
  106200.        1821.70        3839.95        27.2517                 NaN            NaN            NaN            NaN   8.07828                 NaN            NaN   64.6700        6.76752        8.59096        4.58301     
  106320.        1821.82        3840.35        27.2521                 NaN            NaN            NaN            NaN   8.02785                 NaN            NaN   64.7201        6.76859        8.59218        4.58354     
  106440.        1821.94        3840.74        27.2525                 NaN            NaN            NaN            NaN   7.97742                 NaN            NaN   64.7701        6.76966        8.59340        4.58407     
  106560.        1822.06        3841.13        27.2529                 NaN            NaN            NaN            NaN   7.92699                 NaN            NaN   64.8202        6.77073        8.59462        4.58460     
  106680.        1822.18        3841.52        27.2532                 NaN            NaN            NaN            NaN   7.87655                 NaN            NaN   64.8702        6.77180        8.59584        4.58513     
  106800.        1822.30        3841.92        27.2536                 NaN            NaN            NaN            NaN   7.82611                 NaN            NaN   64.9202        6.77287        8.59706        4.58566     
  106920.        1822.42        3842.31        27.2540                 NaN            NaN            NaN            NaN   7.77567                 NaN            NaN   64.9703        6.77394        8.59828        4.58618     
  107040.        1822.54        3842.70        27.2544                 NaN            NaN            NaN            NaN   7.72523                 NaN            NaN   65.0203        6.77501        8.59950        4.58671     
  107160.        1822.66        3843.09        27.2548                 NaN            NaN            NaN            NaN   7.67478                 NaN            NaN   65.0704        6.77608        8.60072        4.58724     
  107280.        1822.78        3843.48        27.2552                 NaN            NaN            NaN            NaN   7.62434                 NaN            NaN   65.1205        6.77715        8.60193        4.58777     
  107400.        1822.90        3843.88        27.2556                 NaN            NaN            NaN            NaN   7.57389                 NaN            NaN   65.1705        6.77822        8.60315        4.58830     
  107520.        1823.02        3844.27        27.2560                 NaN            NaN            NaN            NaN   7.52344                 NaN            NaN   65.2206        6.77929        8.60437        4.58882     
  107640.        1823.14        3844.66        27.2564                 NaN            NaN            NaN            NaN   7.47298                 NaN            NaN   65.2706        6.78035        8.60558        4.58935     
  107760.        1823.26        3845.05        27.2568                 NaN            NaN            NaN            NaN   7.42253                 NaN            NaN   65.3207        6.78142        8.60680        4.58988     
  107880.        1823.38        3845.44        27.2572                 NaN            NaN            NaN            NaN   7.37131                 NaN            NaN   65.3715        6.78249        8.60802        4.59041     
  108000.        1823.50        3845.84        27.2576                 NaN            NaN            NaN            NaN   7.31813                 NaN            NaN   65.4243        6.78357        8.60926        4.59097     
  108120.        1823.62        3846.24        27.2580                 NaN            NaN            NaN            NaN   7.26494                 NaN            NaN   65.4770        6.78465        8.61051        4.59152     
  108240.        1823.74        3846.63        27.2585                 NaN            NaN            NaN            NaN   7.21176                 NaN            NaN   65.5298        6.78573        8.61175        4.59207     
  108360.        1823.86        3847.03        27.2589                 NaN            NaN            NaN            NaN   7.15858                 NaN            NaN   65.5825        6.78680        8.61299        4.59262     
  108480.        1823.98        3847.43        27.2593                 NaN            NaN            NaN            NaN   7.10539                 NaN            NaN   65.6353        6.78788        8.61423        4.59317     
  108600.        1824.10        3847.82        27.2597                 NaN            NaN            NaN            NaN   7.05220                 NaN            NaN   65.6881        6.78896        8.61547        4.59372     
  108720.        1824.22        3848.22        27.2602                 NaN            NaN            NaN            NaN   6.99900                 NaN            NaN   65.7408        6.79003        8.61671        4.59427     
  108840.        1824.34        3848.62        27.2606                 NaN            NaN            NaN            NaN   6.94581                 NaN            NaN   65.7936        6.79111        8.61795        4.59482     
  108960.        1824.46        3849.01        27.2610                 NaN            NaN            NaN            NaN   6.89261                 NaN            NaN   65.8464        6.79218        8.61919        4.59537     
  109080.        1824.58        3849.41        27.2615                 NaN            NaN            NaN            NaN   6.83941                 NaN            NaN   65.8991        6.79326        8.62042        4.59592     
  109200.        1824.70        3849.81        27.2619                 NaN            NaN            NaN            NaN   6.78621                 NaN            NaN   65.9519        6.79433        8.62166        4.59647     
  109320.        1824.82        3850.21        27.2625                 NaN            NaN            NaN            NaN   6.72975                 NaN            NaN   66.0078        6.79541        8.62289        4.59701     
  109440.        1824.94        3850.61        27.2629                 NaN            NaN            NaN            NaN   6.67627                 NaN            NaN   66.0608        6.79648        8.62413        4.59756     
  109560.        1825.06        3851.01        27.2634                 NaN            NaN            NaN            NaN   6.62280                 NaN            NaN   66.1138        6.79755        8.62537        4.59811     
  109680.        1825.18        3851.40        27.2638                 NaN            NaN            NaN            NaN   6.56932                 NaN            NaN   66.1669        6.79863        8.62660        4.59866     
  109800.        1825.30        3851.80        27.2643                 NaN            NaN            NaN            NaN   6.51584                 NaN            NaN   66.2199        6.79970        8.62784        4.59921     
  109920.        1825.42        3852.19        27.2647                 NaN            NaN            NaN            NaN   6.46236                 NaN            NaN   66.2729        6.80077        8.62907        4.59976     
  110040.        1825.54        3852.59        27.2651                 NaN            NaN            NaN            NaN   6.40888                 NaN            NaN   66.3260        6.80184        8.63030        4.60031     
  110160.        1825.66        3852.99        27.2656                 NaN            NaN            NaN            NaN   6.35539                 NaN            NaN   66.3790        6.80291        8.63154        4.60086     
  110280.        1825.78        3853.38        27.2660                 NaN            NaN            NaN            NaN   6.30190                 NaN            NaN   66.4321        6.80398        8.63277        4.60141     
  110400.        1825.90        3853.78        27.2665                 NaN            NaN            NaN            NaN   6.24841                 NaN            NaN   66.4851        6.80505        8.63400        4.60196     
  110520.        1826.02        3854.17        27.2669                 NaN            NaN            NaN            NaN   6.19492                 NaN            NaN   66.5382        6.80611        8.63523        4.60250     
  110640.        1826.14        3854.57        27.2673                 NaN            NaN            NaN            NaN   6.14142                 NaN            NaN   66.5912        6.80718        8.63646        4.60305     
  110760.        1826.26        3854.97        27.2678                 NaN            NaN            NaN            NaN   6.08793                 NaN            NaN   66.6443        6.80825        8.63770        4.60360     
  110880.        1826.38        3855.36        27.2682                 NaN            NaN            NaN            NaN   6.03443                 NaN            NaN   66.6974        6.80932        8.63893        4.60415     
  111000.        1826.50        3855.76        27.2687                 NaN            NaN            NaN            NaN   5.98092                 NaN            NaN   66.7504        6.81038        8.64016        4.60470     
  111120.        1826.62        3856.15        27.2691                 NaN            NaN            NaN            NaN   5.92742                 NaN            NaN   66.8035        6.81145        8.64138        4.60525     
  111240.        1826.74        3856.55        27.2695                 NaN            NaN            NaN            NaN   5.87404                 NaN            NaN   66.8564        6.81251        8.64261        4.60579     
  111360.        1826.86        3856.94        27.2700                 NaN            NaN            NaN            NaN   5.82077                 NaN            NaN   66.9093        6.81358        8.64384        4.60634     
  111480.        1826.98        3857.33        27.2704                 NaN            NaN            NaN            NaN   5.76749                 NaN            NaN   66.9621        6.81464        8.64507        4.60689     
  111600.        1827.10        3857.73        27.2708                 NaN            NaN            NaN            NaN   5.71421                 NaN            NaN   67.0150        6.81570        8.64630        4.60744     
  111720.        1827.22        3858.12        27.2712                 NaN            NaN            NaN            NaN   5.66094                 NaN            NaN   67.0678        6.81676        8.64753        4.60799     
  111840.        1827.34        3858.51        27.2716                 NaN            NaN            NaN            NaN   5.60766                 NaN            NaN   67.1207        6.81783        8.64875        4.60854     
  111960.        1827.46        3858.91        27.2721                 NaN            NaN            NaN            NaN   5.55437                 NaN            NaN   67.1736        6.81889        8.64998        4.60909     
  112080.        1827.58        3859.30        27.2725                 NaN            NaN            NaN            NaN   5.50109                 NaN            NaN   67.2264        6.81995        8.65120        4.60963     
  112200.        1827.70        3859.70        27.2729                 NaN            NaN            NaN            NaN   5.44780                 NaN            NaN   67.2793        6.82101        8.65243        4.61018     
  112320.        1827.82        3860.09        27.2733                 NaN            NaN            NaN            NaN   5.39451                 NaN            NaN   67.3322        6.82207        8.65365        4.61073     
  112440.        1827.94        3860.48        27.2738                 NaN            NaN            NaN            NaN   5.34018                 NaN            NaN   67.3861        6.82313        8.65489        4.61129     
  112560.        1828.06        3860.88        27.2742                 NaN            NaN            NaN            NaN   5.28272                 NaN            NaN   67.4430        6.82422        8.65616        4.61187     
  112680.        1828.18        3861.29        27.2747                 NaN            NaN            NaN            NaN   5.22526                 NaN            NaN   67.5000        6.82530        8.65743        4.61246     
  112800.        1828.30        3861.69        27.2752                 NaN            NaN            NaN            NaN   5.16780                 NaN            NaN   67.5570        6.82638        8.65870        4.61305     
  112920.        1828.42        3862.09        27.2757                 NaN            NaN            NaN            NaN   5.11033                 NaN            NaN   67.6140        6.82746        8.65996        4.61363     
  113040.        1828.54        3862.49        27.2761                 NaN            NaN            NaN            NaN   5.05286                 NaN            NaN   67.6710        6.82854        8.66123        4.61422     
  113160.        1828.66        3862.89        27.2766                 NaN            NaN            NaN            NaN   4.99539                 NaN            NaN   67.7280        6.82962        8.66250        4.61480     
  113280.        1828.78        3863.29        27.2771                 NaN            NaN            NaN            NaN   4.93791                 NaN            NaN   67.7850        6.83069        8.66376        4.61539     
  113400.        1828.90        3863.69        27.2776                 NaN            NaN            NaN            NaN   4.88043                 NaN            NaN   67.8420        6.83177        8.66503        4.61598     
  113520.        1829.02        3864.07        27.2781                 NaN            NaN            NaN            NaN   4.83611                 NaN            NaN   67.8858        6.83274        8.66608        4.61638     
  113640.        1829.14        3864.47        27.2785                 NaN            NaN            NaN            NaN   4.78005                 NaN            NaN   67.9414        6.83380        8.66732        4.61695     
  113760.        1829.26        3864.87        27.2790                 NaN            NaN            NaN            NaN   4.72398                 NaN            NaN   67.9970        6.83487        8.66856        4.61751     
