|6.6.6
project/EH45/EH45_1.tab                                                                             
           1
P(bar)  
   4.9406564584124654E-324
   4.9406564584124654E-324
   550516395
          15
P(bar)         T(K)           rho,kg/m3      O,vo%          Wad,vo%        Ring,vo%       Pv,vo%         Wus,vo%        Cpx,vo%        Opx,vo%        Aki,vo%        Gt_maj,vo%     v0,km/s        vp,km/s        vs,km/s       
  54840.0        1668.97        3589.18        12.1773                 NaN            NaN            NaN            NaN   26.5663        52.3940                 NaN   8.86237        5.84882        7.57202        4.16474     
  54960.0        1670.18        3589.44        12.1775                 NaN            NaN            NaN            NaN   26.5673        52.3895                 NaN   8.86573        5.84983        7.57279        4.16473     
  55080.0        1671.39        3589.70        12.1777                 NaN            NaN            NaN            NaN   26.5682        52.3850                 NaN   8.86909        5.85084        7.57356        4.16472     
  55200.0        1672.60        3589.95        12.1779                 NaN            NaN            NaN            NaN   26.5692        52.3805                 NaN   8.87245        5.85185        7.57433        4.16471     
  55320.0        1673.81        3590.21        12.1781                 NaN            NaN            NaN            NaN   26.5701        52.3759                 NaN   8.87581        5.85285        7.57510        4.16470     
  55440.0        1675.02        3590.47        12.1783                 NaN            NaN            NaN            NaN   26.5711        52.3714                 NaN   8.87918        5.85386        7.57587        4.16469     
  55560.0        1676.23        3590.72        12.1785                 NaN            NaN            NaN            NaN   26.5720        52.3669                 NaN   8.88254        5.85487        7.57664        4.16468     
  55680.0        1677.44        3590.98        12.1787                 NaN            NaN            NaN            NaN   26.5730        52.3624                 NaN   8.88590        5.85587        7.57741        4.16466     
  55800.0        1678.65        3591.23        12.1789                 NaN            NaN            NaN            NaN   26.5739        52.3579                 NaN   8.88926        5.85687        7.57817        4.16465     
  55920.0        1679.86        3591.49        12.1791                 NaN            NaN            NaN            NaN   26.5749        52.3534                 NaN   8.89262        5.85788        7.57894        4.16464     
  56040.0        1681.07        3591.75        12.1794                 NaN            NaN            NaN            NaN   26.5758        52.3488                 NaN   8.89598        5.85889        7.57972        4.16463     
  56160.0        1682.28        3592.00        12.1796                 NaN            NaN            NaN            NaN   26.5768        52.3443                 NaN   8.89934        5.85989        7.58048        4.16462     
  56280.0        1683.49        3591.47        12.1777                 NaN            NaN            NaN            NaN   26.6412        52.5880                 NaN   8.59313        5.85743        7.57755        4.16321     
  56400.0        1684.70        3591.75        12.1779                 NaN            NaN            NaN            NaN   26.6407        52.5775                 NaN   8.60386        5.85852        7.57841        4.16323     
  56520.0        1685.91        3592.02        12.1782                 NaN            NaN            NaN            NaN   26.6401        52.5671                 NaN   8.61460        5.85960        7.57926        4.16326     
  56640.0        1687.12        3592.30        12.1784                 NaN            NaN            NaN            NaN   26.6395        52.5567                 NaN   8.62533        5.86069        7.58012        4.16328     
  56760.0        1688.33        3592.57        12.1787                 NaN            NaN            NaN            NaN   26.6390        52.5463                 NaN   8.63606        5.86178        7.58097        4.16330     
  56880.0        1689.54        3591.80        12.1764                 NaN            NaN            NaN            NaN   26.6617        52.9282                 NaN   8.23373        5.85810        7.57669        4.16133     
  57000.0        1690.75        3592.10        12.1767                 NaN            NaN            NaN            NaN   26.6607        52.9101                 NaN   8.25254        5.85928        7.57765        4.16139     
  57120.0        1691.96        3592.39        12.1770                 NaN            NaN            NaN            NaN   26.6597        52.8920                 NaN   8.27136        5.86046        7.57860        4.16145     
  57240.0        1693.17        3592.69        12.1773                 NaN            NaN            NaN            NaN   26.6586        52.8739                 NaN   8.29017        5.86165        7.57956        4.16151     
  57360.0        1694.38        3592.64        12.1752                 NaN            NaN            NaN            NaN   26.7386        52.9136                 NaN   8.17264        5.86134        7.57895        4.16100     
  57480.0        1695.59        3592.88        12.1754                 NaN            NaN            NaN            NaN   26.7396        52.9140                 NaN   8.17103        5.86228        7.57965        4.16097     
  57600.0        1696.80        3593.12        12.1756                 NaN            NaN            NaN            NaN   26.7406        52.9143                 NaN   8.16941        5.86322        7.58036        4.16093     
  57720.0        1698.01        3593.36        12.1758                 NaN            NaN            NaN            NaN   26.7417        52.9147                 NaN   8.16780        5.86416        7.58106        4.16090     
  57840.0        1699.22        3593.60        12.1760                 NaN            NaN            NaN            NaN   26.7427        52.9151                 NaN   8.16618        5.86511        7.58177        4.16086     
  57960.0        1700.43        3595.76        12.1819                 NaN            NaN            NaN            NaN   26.5144        52.3620                 NaN   8.94165        5.87462        7.59157        4.16420     
  58080.0        1701.64        3596.01        12.1821                 NaN            NaN            NaN            NaN   26.5178        52.3546                 NaN   8.94553        5.87562        7.59234        4.16419     
  58200.0        1702.85        3596.27        12.1823                 NaN            NaN            NaN            NaN   26.5212        52.3471                 NaN   8.94942        5.87663        7.59311        4.16419     
  58320.0        1704.06        3596.52        12.1824                 NaN            NaN            NaN            NaN   26.5246        52.3397                 NaN   8.95330        5.87764        7.59389        4.16418     
  58440.0        1705.27        3595.24        12.1786                 NaN            NaN            NaN            NaN   26.5606        52.9503                 NaN   8.31054        5.87138        7.58678        4.16108     
  58560.0        1706.48        3595.52        12.1788                 NaN            NaN            NaN            NaN   26.5644        52.9330                 NaN   8.32384        5.87250        7.58767        4.16112     
  58680.0        1707.69        3595.80        12.1790                 NaN            NaN            NaN            NaN   26.5681        52.9158                 NaN   8.33714        5.87361        7.58857        4.16116     
  58800.0        1708.90        3596.08        12.1793                 NaN            NaN            NaN            NaN   26.5718        52.8985                 NaN   8.35044        5.87471        7.58945        4.16120     
  58920.0        1710.11        3596.36        12.1795                 NaN            NaN            NaN            NaN   26.5755        52.8813                 NaN   8.36375        5.87584        7.59035        4.16124     
  59040.0        1711.32        3596.83        12.1809                 NaN            NaN            NaN            NaN   26.6585        52.6921                 NaN   8.46853        5.87812        7.59261        4.16192     
  59160.0        1712.53        3597.11        12.1811                 NaN            NaN            NaN            NaN   26.6610        52.6772                 NaN   8.48073        5.87921        7.59348        4.16196     
  59280.0        1713.74        3597.16        12.1792                 NaN            NaN            NaN            NaN   26.6121        52.8054                 NaN   8.40332        5.87917        7.59302        4.16137     
  59400.0        1714.95        3597.44        12.1794                 NaN            NaN            NaN            NaN   26.6155        52.7885                 NaN   8.41663        5.88028        7.59391        4.16141     
  59520.0        1716.16        3597.72        12.1797                 NaN            NaN            NaN            NaN   26.6188        52.7716                 NaN   8.42994        5.88140        7.59480        4.16145     
  59640.0        1717.37        3598.00        12.1799                 NaN            NaN            NaN            NaN   26.6221        52.7547                 NaN   8.44325        5.88251        7.59569        4.16149     
  59760.0        1718.58        3598.28        12.1802                 NaN            NaN            NaN            NaN   26.6255        52.7378                 NaN   8.45656        5.88362        7.59658        4.16153     
  59880.0        1719.79        3598.56        12.1805                 NaN            NaN            NaN            NaN   26.6288        52.7209                 NaN   8.46988        5.88473        7.59747        4.16157     
  60000.0        1721.00        3598.84        12.1807                 NaN            NaN            NaN            NaN   26.6321        52.7040                 NaN   8.48319        5.88584        7.59836        4.16161     
  60120.0        1722.21        3599.12        12.1810                 NaN            NaN            NaN            NaN   26.6355        52.6871                 NaN   8.49651        5.88695        7.59925        4.16165     
  60240.0        1723.42        3600.70        12.1854                 NaN            NaN            NaN            NaN   26.6800        52.1005                 NaN   9.03411        5.89409        7.60677        4.16438     
  60360.0        1724.63        3600.95        12.1855                 NaN            NaN            NaN            NaN   26.6825        52.0941                 NaN   9.03781        5.89508        7.60753        4.16436     
  60480.0        1725.84        3601.21        12.1857                 NaN            NaN            NaN            NaN   26.6851        52.0877                 NaN   9.04151        5.89608        7.60830        4.16435     
  60600.0        1727.05        3599.77        12.1809                 NaN            NaN            NaN            NaN   26.7341        52.7050                 NaN   8.37995        5.88955        7.60091        4.16116     
  60720.0        1728.26        3600.05        12.1812                 NaN            NaN            NaN            NaN   26.7358        52.6865                 NaN   8.39656        5.89069        7.60183        4.16121     
  60840.0        1729.47        3600.34        12.1814                 NaN            NaN            NaN            NaN   26.7375        52.6679                 NaN   8.41318        5.89184        7.60275        4.16126     
  60960.0        1730.68        3600.63        12.1817                 NaN            NaN            NaN            NaN   26.7392        52.6493                 NaN   8.42979        5.89298        7.60368        4.16131     
  61080.0        1731.89        3600.91        12.1820                 NaN            NaN            NaN            NaN   26.7408        52.6308                 NaN   8.44641        5.89412        7.60460        4.16136     
  61200.0        1733.10        3601.30        12.1820                 NaN            NaN            NaN            NaN   26.6867        52.6273                 NaN   8.50402        5.89565        7.60587        4.16148     
  61320.0        1734.31        3601.49        12.1826                 NaN            NaN            NaN            NaN   26.7442        52.5936                 NaN   8.47965        5.89640        7.60644        4.16147     
  61440.0        1735.52        3601.77        12.1828                 NaN            NaN            NaN            NaN   26.7458        52.5751                 NaN   8.49627        5.89754        7.60736        4.16152     
  61560.0        1736.73        3602.06        12.1831                 NaN            NaN            NaN            NaN   26.7475        52.5565                 NaN   8.51289        5.89867        7.60828        4.16157     
  61680.0        1737.94        3602.35        12.1834                 NaN            NaN            NaN            NaN   26.7492        52.5379                 NaN   8.52951        5.89982        7.60921        4.16162     
  61800.0        1739.15        3602.63        12.1837                 NaN            NaN            NaN            NaN   26.7508        52.5194                 NaN   8.54613        5.90096        7.61013        4.16167     
  61920.0        1740.36        3602.91        12.1833                 NaN            NaN            NaN            NaN   26.6656        52.6097                 NaN   8.54137        5.90171        7.61050        4.16139     
  62040.0        1741.57        3603.18        12.1836                 NaN            NaN            NaN            NaN   26.6694        52.5943                 NaN   8.55274        5.90279        7.61136        4.16142     
  62160.0        1742.78        3603.45        12.1838                 NaN            NaN            NaN            NaN   26.6733        52.5789                 NaN   8.56411        5.90387        7.61222        4.16145     
  62280.0        1743.99        3603.23        12.1835                 NaN            NaN            NaN            NaN   26.7617        52.6683                 NaN   8.38651        5.90294        7.61101        4.16077     
  62400.0        1745.20        3603.51        12.1837                 NaN            NaN            NaN            NaN   26.7643        52.6516                 NaN   8.40037        5.90404        7.61189        4.16081     
  62520.0        1746.41        3605.50        12.1895                 NaN            NaN            NaN            NaN   26.6710        52.0388                 NaN   9.10061        5.91281        7.62104        4.16403     
  62640.0        1747.62        3605.70        12.1904                 NaN            NaN            NaN            NaN   26.6248        52.0994                 NaN   9.08541        5.91355        7.62148        4.16385     
  62760.0        1748.83        3605.96        12.1905                 NaN            NaN            NaN            NaN   26.6266        52.0926                 NaN   9.09021        5.91454        7.62224        4.16384     
  62880.0        1750.04        3606.21        12.1907                 NaN            NaN            NaN            NaN   26.6289        52.0854                 NaN   9.09501        5.91554        7.62301        4.16383     
  63000.0        1751.25        3606.46        12.1908                 NaN            NaN            NaN            NaN   26.6311        52.0782                 NaN   9.09981        5.91653        7.62378        4.16382     
  63120.0        1752.46        3606.71        12.1907                 NaN            NaN            NaN            NaN   26.6512        52.0560                 NaN   9.10209        5.91753        7.62455        4.16383     
  63240.0        1753.67        3606.96        12.1908                 NaN            NaN            NaN            NaN   26.6568        52.0461                 NaN   9.10631        5.91852        7.62532        4.16383     
  63360.0        1754.88        3607.21        12.1909                 NaN            NaN            NaN            NaN   26.6623        52.0362                 NaN   9.11053        5.91951        7.62608        4.16382     
  63480.0        1756.09        3607.46        12.1910                 NaN            NaN            NaN            NaN   26.6679        52.0263                 NaN   9.11476        5.92052        7.62686        4.16381     
  63600.0        1757.30        3607.71        12.1910                 NaN            NaN            NaN            NaN   26.6735        52.0164                 NaN   9.11898        5.92148        7.62760        4.16381     
  63720.0        1758.51        3607.96        12.1911                 NaN            NaN            NaN            NaN   26.6791        52.0065                 NaN   9.12321        5.92248        7.62837        4.16380     
  63840.0        1759.72        3608.22        12.1912                 NaN            NaN            NaN            NaN   26.6847        51.9966                 NaN   9.12743        5.92347        7.62914        4.16379     
  63960.0        1760.93        3608.47        12.1913                 NaN            NaN            NaN            NaN   26.6903        51.9868                 NaN   9.13165        5.92446        7.62990        4.16379     
  64080.0        1762.14        3608.72        12.1913                 NaN            NaN            NaN            NaN   26.6959        51.9769                 NaN   9.13588        5.92545        7.63066        4.16378     
  64200.0        1763.35        3608.97        12.1914                 NaN            NaN            NaN            NaN   26.7015        51.9670                 NaN   9.14010        5.92643        7.63142        4.16377     
  64320.0        1764.56        3609.22        12.1915                 NaN            NaN            NaN            NaN   26.7071        51.9571                 NaN   9.14432        5.92740        7.63216        4.16376     
  64440.0        1765.77        3609.47        12.1916                 NaN            NaN            NaN            NaN   26.7127        51.9472                 NaN   9.14855        5.92841        7.63295        4.16376     
  64560.0        1766.98        3609.72        12.1916                 NaN            NaN            NaN            NaN   26.7183        51.9373                 NaN   9.15277        5.92940        7.63371        4.16375     
  64680.0        1768.19        3609.97        12.1917                 NaN            NaN            NaN            NaN   26.7239        51.9274                 NaN   9.15700        5.93039        7.63447        4.16374     
  64800.0        1769.40        3610.22        12.1918                 NaN            NaN            NaN            NaN   26.7295        51.9175                 NaN   9.16122        5.93137        7.63523        4.16373     
  64920.0        1770.61        3609.90        12.1901                 NaN            NaN            NaN            NaN   26.7738        52.1081                 NaN   8.92803        5.92977        7.63320        4.16265     
  65040.0        1771.82        3610.19        12.1904                 NaN            NaN            NaN            NaN   26.7818        52.0836                 NaN   8.94430        5.93092        7.63413        4.16271     
  65160.0        1773.03        3610.47        12.1907                 NaN            NaN            NaN            NaN   26.7898        52.0590                 NaN   8.96057        5.93205        7.63506        4.16276     
  65280.0        1774.24        3610.76        12.1910                 NaN            NaN            NaN            NaN   26.7978        52.0344                 NaN   8.97684        5.93320        7.63599        4.16282     
  65400.0        1775.45        3611.05        12.1913                 NaN            NaN            NaN            NaN   26.8058        52.0098                 NaN   8.99311        5.93434        7.63691        4.16288     
  65520.0        1776.66        3611.77        12.1935                 NaN            NaN            NaN            NaN   26.7606        51.8561                 NaN   9.18984        5.93738        7.63989        4.16373     
  65640.0        1777.87        3612.02        12.1936                 NaN            NaN            NaN            NaN   26.7660        51.8462                 NaN   9.19422        5.93836        7.64065        4.16372     
  65760.0        1779.08        3612.28        12.1937                 NaN            NaN            NaN            NaN   26.7715        51.8362                 NaN   9.19860        5.93935        7.64141        4.16371     
  65880.0        1780.29        3612.53        12.1938                 NaN            NaN            NaN            NaN   26.7770        51.8262                 NaN   9.20298        5.94034        7.64218        4.16371     
  66000.0        1781.50        3612.78        12.1940                 NaN            NaN            NaN            NaN   26.7825        51.8162                 NaN   9.20737        5.94132        7.64294        4.16370     
  66120.0        1781.62        3613.13        12.1940                 NaN            NaN            NaN            NaN   26.7839        51.8110                 NaN   9.21106        5.94277        7.64431        4.16404     
  66240.0        1781.74        3613.49        12.1940                 NaN            NaN            NaN            NaN   26.7854        51.8058                 NaN   9.21475        5.94422        7.64568        4.16438     
  66360.0        1781.86        3613.84        12.1941                 NaN            NaN            NaN            NaN   26.7868        51.8006                 NaN   9.21844        5.94567        7.64706        4.16472     
  66480.0        1781.98        3614.20        12.1941                 NaN            NaN            NaN            NaN   26.7883        51.7955                 NaN   9.22214        5.94711        7.64843        4.16506     
  66600.0        1782.10        3613.62        12.1889                 NaN            NaN            NaN            NaN   26.8005        52.1626                 NaN   8.84797        5.94423        7.64505        4.16349     
  66720.0        1782.22        3613.99        12.1890                 NaN            NaN            NaN            NaN   26.8001        52.1533                 NaN   8.85763        5.94574        7.64649        4.16386     
  66840.0        1782.34        3614.36        12.1891                 NaN            NaN            NaN            NaN   26.7997        52.1439                 NaN   8.86729        5.94724        7.64792        4.16422     
  66960.0        1782.46        3614.73        12.1892                 NaN            NaN            NaN            NaN   26.7993        52.1346                 NaN   8.87695        5.94875        7.64936        4.16459     
  67080.0        1782.58        3616.00        12.1932                 NaN            NaN            NaN            NaN   26.7735        51.7680                 NaN   9.26535        5.95444        7.65539        4.16680     
  67200.0        1782.70        3616.36        12.1932                 NaN            NaN            NaN            NaN   26.7734        51.7635                 NaN   9.26987        5.95589        7.65676        4.16714     
  67320.0        1782.82        3616.72        12.1933                 NaN            NaN            NaN            NaN   26.7733        51.7590                 NaN   9.27439        5.95733        7.65813        4.16748     
  67440.0        1782.94        3617.07        12.1933                 NaN            NaN            NaN            NaN   26.7733        51.7545                 NaN   9.27891        5.95877        7.65950        4.16782     
  67560.0        1783.06        3617.43        12.1934                 NaN            NaN            NaN            NaN   26.7732        51.7500                 NaN   9.28343        5.96022        7.66087        4.16816     
  67680.0        1783.18        3617.78        12.1934                 NaN            NaN            NaN            NaN   26.7731        51.7455                 NaN   9.28795        5.96166        7.66223        4.16850     
  67800.0        1783.30        3618.14        12.1935                 NaN            NaN            NaN            NaN   26.7731        51.7410                 NaN   9.29247        5.96310        7.66360        4.16884     
  67920.0        1783.42        3618.49        12.1935                 NaN            NaN            NaN            NaN   26.7730        51.7365                 NaN   9.29699        5.96454        7.66497        4.16918     
  68040.0        1783.54        3618.88        12.1943                 NaN            NaN            NaN            NaN   26.7155        51.7807                 NaN   9.30949        5.96598        7.66628        4.16944     
  68160.0        1783.66        3619.24        12.1944                 NaN            NaN            NaN            NaN   26.7158        51.7759                 NaN   9.31389        5.96742        7.66765        4.16978     
  68280.0        1783.78        3619.59        12.1945                 NaN            NaN            NaN            NaN   26.7111        51.7761                 NaN   9.31831        5.96885        7.66900        4.17011     
  68400.0        1783.90        3619.95        12.1945                 NaN            NaN            NaN            NaN   26.7109        51.7718                 NaN   9.32271        5.97028        7.67036        4.17045     
  68520.0        1784.02        3620.30        12.1946                 NaN            NaN            NaN            NaN   26.7107        51.7676                 NaN   9.32711        5.97172        7.67172        4.17078     
  68640.0        1784.14        3620.65        12.1946                 NaN            NaN            NaN            NaN   26.7105        51.7634                 NaN   9.33151        5.97315        7.67308        4.17112     
  68760.0        1784.26        3621.01        12.1947                 NaN            NaN            NaN            NaN   26.7103        51.7591                 NaN   9.33592        5.97458        7.67444        4.17146     
  68880.0        1784.38        3621.34        12.1946                 NaN            NaN            NaN            NaN   26.7249        51.7471                 NaN   9.33336        5.97597        7.67577        4.17180     
  69000.0        1784.50        3621.69        12.1947                 NaN            NaN            NaN            NaN   26.7244        51.7430                 NaN   9.33788        5.97740        7.67713        4.17214     
  69120.0        1784.62        3622.05        12.1947                 NaN            NaN            NaN            NaN   26.7240        51.7389                 NaN   9.34240        5.97883        7.67849        4.17248     
  69240.0        1784.74        3622.40        12.1948                 NaN            NaN            NaN            NaN   26.7235        51.7348                 NaN   9.34692        5.98026        7.67984        4.17281     
  69360.0        1784.86        3622.06        12.1928                 NaN            NaN            NaN            NaN   26.8643        51.9039                 NaN   9.03900        5.97862        7.67793        4.17192     
  69480.0        1784.98        3622.42        12.1928                 NaN            NaN            NaN            NaN   26.8659        51.8922                 NaN   9.04922        5.98011        7.67935        4.17229     
  69600.0        1785.10        3622.79        12.1928                 NaN            NaN            NaN            NaN   26.8674        51.8804                 NaN   9.05945        5.98160        7.68077        4.17266     
  69720.0        1785.22        3623.15        12.1928                 NaN            NaN            NaN            NaN   26.8690        51.8686                 NaN   9.06967        5.98309        7.68220        4.17302     
  69840.0        1785.34        3623.52        12.1928                 NaN            NaN            NaN            NaN   26.8705        51.8568                 NaN   9.07989        5.98457        7.68362        4.17339     
  69960.0        1785.46        3624.00        12.1928                 NaN            NaN            NaN            NaN   26.8660        51.7967                 NaN   9.14447        5.98661        7.68564        4.17400     
  70080.0        1785.58        3624.33        12.1928                 NaN            NaN            NaN            NaN   26.8690        51.7967                 NaN   9.14145        5.98796        7.68692        4.17430     
  70200.0        1785.70        3624.67        12.1928                 NaN            NaN            NaN            NaN   26.8721        51.7967                 NaN   9.13842        5.98931        7.68819        4.17461     
  70320.0        1785.82        3625.00        12.1928                 NaN            NaN            NaN            NaN   26.8751        51.7967                 NaN   9.13539        5.99065        7.68946        4.17491     
  70440.0        1785.94        3625.79        12.1947                 NaN            NaN            NaN            NaN   26.7509        51.7215                 NaN   9.33280        5.99392        7.69274        4.17593     
  70560.0        1786.06        3626.15        12.1948                 NaN            NaN            NaN            NaN   26.7503        51.7157                 NaN   9.33920        5.99536        7.69411        4.17627     
  70680.0        1786.18        3626.50        12.1948                 NaN            NaN            NaN            NaN   26.7497        51.7098                 NaN   9.34561        5.99679        7.69548        4.17662     
  70800.0        1786.30        3626.86        12.1949                 NaN            NaN            NaN            NaN   26.7491        51.7040                 NaN   9.35201        5.99823        7.69684        4.17696     
  70920.0        1786.42        3627.21        12.1949                 NaN            NaN            NaN            NaN   26.7485        51.6982                 NaN   9.35842        5.99966        7.69821        4.17730     
  71040.0        1786.54        3627.57        12.1950                 NaN            NaN            NaN            NaN   26.7479        51.6923                 NaN   9.36482        6.00110        7.69958        4.17765     
  71160.0        1786.66        3628.15        12.1960                 NaN            NaN            NaN            NaN   26.7460        51.6038                 NaN   9.45422        6.00337        7.70189        4.17840     
  71280.0        1786.78        3628.50        12.1960                 NaN            NaN            NaN            NaN   26.7457        51.5990                 NaN   9.45923        6.00479        7.70324        4.17873     
  71400.0        1786.90        3628.85        12.1961                 NaN            NaN            NaN            NaN   26.7454        51.5943                 NaN   9.46424        6.00620        7.70459        4.17907     
  71520.0        1787.02        3629.20        12.1961                 NaN            NaN            NaN            NaN   26.7450        51.5896                 NaN   9.46926        6.00762        7.70593        4.17941     
  71640.0        1787.14        3629.37        12.1958                 NaN            NaN            NaN            NaN   26.7781        51.6146                 NaN   9.41153        6.00854        7.70673        4.17951     
  71760.0        1787.26        3629.72        12.1958                 NaN            NaN            NaN            NaN   26.7811        51.6065                 NaN   9.41666        6.00995        7.70808        4.17985     
  71880.0        1787.38        3630.07        12.1958                 NaN            NaN            NaN            NaN   26.7841        51.5984                 NaN   9.42180        6.01137        7.70943        4.18019     
  72000.0        1787.50        3630.42        12.1957                 NaN            NaN            NaN            NaN   26.7871        51.5903                 NaN   9.42693        6.01279        7.71078        4.18054     
  72120.0        1787.62        3630.77        12.1960                 NaN            NaN            NaN            NaN   26.7631        51.6081                 NaN   9.43278        6.01417        7.71207        4.18083     
  72240.0        1787.74        3631.10        12.1950                 NaN            NaN            NaN            NaN   26.7696        51.5888                 NaN   9.44655        6.01559        7.71345        4.18121     
  72360.0        1787.86        3631.45        12.1951                 NaN            NaN            NaN            NaN   26.7692        51.5836                 NaN   9.45210        6.01700        7.71480        4.18155     
  72480.0        1787.98        3631.81        12.1952                 NaN            NaN            NaN            NaN   26.7688        51.5783                 NaN   9.45766        6.01842        7.71615        4.18188     
  72600.0        1788.10        3632.16        12.1952                 NaN            NaN            NaN            NaN   26.7685        51.5731                 NaN   9.46322        6.01983        7.71749        4.18222     
  72720.0        1788.22        3632.51        12.1953                 NaN            NaN            NaN            NaN   26.7681        51.5678                 NaN   9.46877        6.02124        7.71884        4.18256     
  72840.0        1788.34        3632.86        12.1953                 NaN            NaN            NaN            NaN   26.7677        51.5626                 NaN   9.47433        6.02266        7.72018        4.18289     
  72960.0        1788.46        3633.22        12.1954                 NaN            NaN            NaN            NaN   26.7674        51.5574                 NaN   9.47989        6.02407        7.72152        4.18323     
  73080.0        1788.58        3633.57        12.1954                 NaN            NaN            NaN            NaN   26.7670        51.5521                 NaN   9.48544        6.02548        7.72287        4.18357     
  73200.0        1788.70        3633.92        12.1955                 NaN            NaN            NaN            NaN   26.7666        51.5469                 NaN   9.49100        6.02688        7.72421        4.18390     
  73320.0        1788.82        3634.27        12.1955                 NaN            NaN            NaN            NaN   26.7663        51.5416                 NaN   9.49655        6.02829        7.72555        4.18424     
  73440.0        1788.94        3634.76        12.1973                 NaN            NaN            NaN            NaN   26.7681        51.5074                 NaN   9.52719        6.03003        7.72725        4.18472     
  73560.0        1789.06        3635.11        12.1973                 NaN            NaN            NaN            NaN   26.7673        51.5028                 NaN   9.53258        6.03143        7.72859        4.18505     
  73680.0        1789.18        3635.46        12.1974                 NaN            NaN            NaN            NaN   26.7665        51.4982                 NaN   9.53798        6.03283        7.72992        4.18539     
  73800.0        1789.30        3635.81        12.1974                 NaN            NaN            NaN            NaN   26.7656        51.4936                 NaN   9.54337        6.03423        7.73125        4.18572     
  73920.0        1789.42        3636.02        12.1958                 NaN            NaN            NaN            NaN   26.7644        51.5154                 NaN   9.52433        6.03532        7.73224        4.18591     
  74040.0        1789.54        3636.37        12.1959                 NaN            NaN            NaN            NaN   26.7641        51.5102                 NaN   9.52989        6.03672        7.73358        4.18625     
  74160.0        1789.66        3636.72        12.1959                 NaN            NaN            NaN            NaN   26.7637        51.5049                 NaN   9.53545        6.03812        7.73491        4.18658     
  74280.0        1789.78        3637.07        12.1960                 NaN            NaN            NaN            NaN   26.7633        51.4997                 NaN   9.54100        6.03952        7.73625        4.18692     
  74400.0        1789.90        3637.42        12.1960                 NaN            NaN            NaN            NaN   26.7629        51.4945                 NaN   9.54656        6.04092        7.73758        4.18725     
  74520.0        1790.02        3637.77        12.1961                 NaN            NaN            NaN            NaN   26.7626        51.4892                 NaN   9.55211        6.04232        7.73891        4.18758     
  74640.0        1790.14        3638.12        12.1961                 NaN            NaN            NaN            NaN   26.7622        51.4840                 NaN   9.55767        6.04372        7.74025        4.18792     
  74760.0        1790.26        3638.47        12.1962                 NaN            NaN            NaN            NaN   26.7618        51.4788                 NaN   9.56323        6.04511        7.74158        4.18825     
  74880.0        1790.38        3638.82        12.1962                 NaN            NaN            NaN            NaN   26.7615        51.4735                 NaN   9.56878        6.04651        7.74291        4.18859     
  75000.0        1790.50        3639.17        12.1963                 NaN            NaN            NaN            NaN   26.7611        51.4683                 NaN   9.57434        6.04791        7.74424        4.18892     
  75120.0        1790.62        3639.58        12.1976                 NaN            NaN            NaN            NaN   26.7329        51.4723                 NaN   9.59728        6.04944        7.74572        4.18930     
  75240.0        1790.74        3639.93        12.1976                 NaN            NaN            NaN            NaN   26.7326        51.4670                 NaN   9.60279        6.05084        7.74704        4.18964     
  75360.0        1790.86        3640.28        12.1977                 NaN            NaN            NaN            NaN   26.7323        51.4617                 NaN   9.60830        6.05223        7.74837        4.18997     
  75480.0        1790.98        3640.63        12.1977                 NaN            NaN            NaN            NaN   26.7320        51.4565                 NaN   9.61382        6.05362        7.74970        4.19030     
  75600.0        1791.10        3640.86        12.1964                 NaN            NaN            NaN            NaN   26.7335        51.4854                 NaN   9.58466        6.05469        7.75064        4.19044     
  75720.0        1791.22        3641.21        12.1964                 NaN            NaN            NaN            NaN   26.7361        51.4777                 NaN   9.58980        6.05608        7.75196        4.19078     
  75840.0        1791.34        3641.55        12.1964                 NaN            NaN            NaN            NaN   26.7386        51.4700                 NaN   9.59494        6.05746        7.75328        4.19111     
  75960.0        1791.46        3641.90        12.1964                 NaN            NaN            NaN            NaN   26.7389        51.4639                 NaN   9.60071        6.05885        7.75461        4.19145     
  76080.0        1791.58        3642.25        12.1966                 NaN            NaN            NaN            NaN   26.7372        51.4593                 NaN   9.60704        6.06025        7.75594        4.19178     
  76200.0        1791.70        3642.60        12.1967                 NaN            NaN            NaN            NaN   26.7354        51.4546                 NaN   9.61337        6.06164        7.75727        4.19211     
  76320.0        1791.82        3642.95        12.1968                 NaN            NaN            NaN            NaN   26.7294        51.4537                 NaN   9.62014        6.06303        7.75859        4.19244     
  76440.0        1791.94        3643.30        12.1970                 NaN            NaN            NaN            NaN   26.7264        51.4501                 NaN   9.62659        6.06442        7.75992        4.19277     
  76560.0        1792.06        3643.65        12.1971                 NaN            NaN            NaN            NaN   26.7234        51.4464                 NaN   9.63305        6.06581        7.76125        4.19311     
  76680.0        1792.18        3644.00        12.1972                 NaN            NaN            NaN            NaN   26.7205        51.4428                 NaN   9.63950        6.06720        7.76257        4.19344     
  76800.0        1792.30        3644.35        12.1973                 NaN            NaN            NaN            NaN   26.7175        51.4392                 NaN   9.64596        6.06859        7.76390        4.19377     
  76920.0        1792.42        3644.70        12.1974                 NaN            NaN            NaN            NaN   26.7145        51.4356                 NaN   9.65241        6.06998        7.76522        4.19410     
  77040.0        1792.54        3645.05        12.1976                 NaN            NaN            NaN            NaN   26.7115        51.4320                 NaN   9.65887        6.07137        7.76654        4.19443     
